speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index
CA1HA_87,j,e,n,457.9468,457.9768,0.03000000000002956,ciudad,tiene,de,457.8868,458.0368,0.1500000000000341,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,e,j,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,457.96180000000004,1713
CA1HA_87,e,n,e,457.9768,458.0068,0.029999999999972715,ciudad,tiene,de,457.8868,458.0368,0.1500000000000341,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,n,e,e,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,457.9918,1714
CA1HA_87,n,e,u,458.0068,458.0368,0.03000000000002956,ciudad,tiene,de,457.8868,458.0368,0.1500000000000341,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,final,medial,e,n,u,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,458.0218,1715
CA1HA_87,e,u,n,458.0368,458.0668,0.029999999999972715,tiene,una,de,458.0368,458.1568,0.1199999999999477,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,initial,medial,u,e,n,u,u,u,vowel,high,back,BACK,voiced,rounded,458.0518,1716
CA1HA_87,u,n,a,458.0668,458.0968,0.029999999999972715,tiene,una,de,458.0368,458.1568,0.1199999999999477,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,n,u,a,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,458.0818,1717
CA1HA_87,n,a,k,458.0968,458.1568,0.060000000000002274,tiene,una,de,458.0368,458.1568,0.1199999999999477,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,final,medial,a,n,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,458.1268,1718
CA1HA_87,a,k,a,458.1568,458.2368,0.08000000000004093,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,initial,medial,k,a,a,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,458.1968,1719
CA1HA_87,k,a,n,458.2368,458.2768,0.03999999999996362,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,a,k,n,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,458.2568,1720
CA1HA_87,a,n,t̪,458.2768,458.3368,0.060000000000002274,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,n,a,t̪,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,458.30679999999995,1721
CA1HA_87,n,t̪,i,458.3368,458.3668,0.03000000000002956,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,t̪,n,i,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,458.3518,1722
CA1HA_87,t̪,i,ð,458.3668,458.4068,0.03999999999996362,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,i,t̪,ð,i,i,i,vowel,high,front,FRONT,voiced,unrounded,458.3868,1723
CA1HA_87,i,ð,a,458.4068,458.4768,0.07000000000005002,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,ð,i,a,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,458.4418,1724
CA1HA_87,ð,a,ð,458.4768,458.5368,0.060000000000002274,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,medial,medial,a,ð,ð,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,458.5068,1725
CA1HA_87,a,ð,d̪,458.5368,458.5468,0.009999999999990905,una,cantidad,de,458.1568,458.5468,0.3900000000000432,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,final,medial,ð,a,d̪,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,458.5418,1726
CA1HA_87,ð,d̪,e,458.5468,458.5768,0.029999999999972715,cantidad,de,de,458.5468,458.6368,0.08999999999997499,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,initial,medial,d̪,ð,e,d̪,d,d,consonant,stop,dental,CORONAL,voiced,NotAp,458.5618,1727
CA1HA_87,d̪,e,k,458.5768,458.6368,0.060000000000002274,cantidad,de,de,458.5468,458.6368,0.08999999999997499,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,final,medial,e,d̪,k,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,458.6068,1728
CA1HA_87,e,k,a,458.6368,458.7668,0.12999999999999545,de,ca,de,458.6368,458.7968,0.160000000000025,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,initial,medial,k,e,a,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,458.7018,1729
CA1HA_87,k,a,e,458.7668,458.7968,0.03000000000002956,de,ca,de,458.6368,458.7968,0.160000000000025,vas conociendo la ciudad,tiene una cantidad de ca,encantos,457.696777039464,458.81944444985,1.1226674103859864,final,medial,a,k,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,458.7818,1730
CA1HA_87,a,e,ŋ,459.0294,459.0694,0.03999999999996362,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,initial,medial,e,a,ŋ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,459.0494,1731
CA1HA_87,e,ŋ,k,459.0694,459.0794,0.010000000000047748,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,ŋ,e,k,ŋ,N,n,consonant,nasal,velar,DORSAL,voiced,NotAp,459.07439999999997,1732
CA1HA_87,ŋ,k,a,459.0794,459.1794,0.0999999999999659,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,k,ŋ,a,k,k,k,consonant,stop,velar,DORSAL,unvoiced,NotAp,459.12940000000003,1733
CA1HA_87,k,a,n,459.1794,459.2894,0.11000000000001364,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,a,k,n,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,459.2344,1734
CA1HA_87,a,n,t̪,459.2894,459.4294,0.13999999999998636,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,n,a,t̪,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,459.3594,1735
CA1HA_87,n,t̪,o,459.4294,459.4794,0.05000000000001137,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,t̪,n,o,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,459.45439999999996,1736
CA1HA_87,t̪,o,s,459.4794,459.5294,0.05000000000001137,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,medial,medial,o,t̪,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,459.50440000000003,1737
CA1HA_87,o,s,spn,459.5294,459.7994,0.2699999999999818,ca,encantos,ir,459.0294,459.7994,0.7699999999999818,tiene una cantidad de ca,encantos,indiscutibles y te vas encariñando,458.81944444985,459.855666356935,1.0362219070850074,final,medial,s,o,spn,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,459.6644,1738
CA1HA_87,s,spn,i,460.4357,460.8357,0.39999999999997726,encantos,indiscutibles,varias,460.4357,460.8357,0.39999999999997726,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,both,medial,spn,s,i,spn,spn,spn,spn,spn,spn,spn,spn,spn,460.6357,1739
CA1HA_87,spn,i,t̪,460.8357,460.8657,0.03000000000002956,indiscutibles,y,varias,460.8357,460.8657,0.03000000000002956,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,both,medial,i,spn,t̪,i,i,i,vowel,high,front,FRONT,voiced,unrounded,460.85069999999996,1740
CA1HA_87,i,t̪,e,460.8657,460.9757,0.11000000000001364,y,te,varias,460.8657,461.0257,0.15999999999996817,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,initial,medial,t̪,i,e,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,460.9207,1741
CA1HA_87,t̪,e,b,460.9757,461.0257,0.049999999999954525,y,te,varias,460.8657,461.0257,0.15999999999996817,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,final,medial,e,t̪,b,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,461.0007,1742
CA1HA_87,e,b,a,461.0257,461.0757,0.05000000000001137,te,vas,varias,461.0257,461.1957,0.17000000000001592,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,initial,medial,b,e,a,b,b,b,consonant,stop,bilabial,LABIAL,voiced,NotAp,461.0507,1743
CA1HA_87,b,a,s,461.0757,461.1657,0.09000000000003183,te,vas,varias,461.0257,461.1957,0.17000000000001592,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,medial,medial,a,b,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,461.1207,1744
CA1HA_87,a,s,spn,461.1657,461.1957,0.029999999999972715,te,vas,varias,461.0257,461.1957,0.17000000000001592,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,final,medial,s,a,spn,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,461.1807,1745
CA1HA_87,s,spn,i,461.4357,462.0557,0.6200000000000045,vas,encariñando,varias,461.4357,462.0557,0.6200000000000045,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,both,medial,spn,s,i,spn,spn,spn,spn,spn,spn,spn,spn,spn,461.7457,1746
CA1HA_87,spn,i,l,462.1244,462.1644,0.040000000000020464,encariñando,y,varias,462.1244,462.1644,0.040000000000020464,encantos,indiscutibles y te vas encariñando,y la pasas chévere pues,459.855666356935,462.124446953501,2.268780596565989,both,medial,i,spn,l,i,i,i,vowel,high,front,FRONT,voiced,unrounded,462.1444,1747
CA1HA_87,i,l,a,462.1644,462.4044,0.2400000000000091,y,la,veces,462.1644,462.4544,0.29000000000002046,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,initial,medial,l,i,a,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,462.2844,1748
CA1HA_87,l,a,p,462.4044,462.4544,0.05000000000001137,y,la,veces,462.1644,462.4544,0.29000000000002046,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,final,medial,a,l,p,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,462.4294,1749
CA1HA_87,a,p,a,462.4544,462.5344,0.07999999999998408,la,pasas,veces,462.4544,462.8444,0.38999999999998636,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,initial,medial,p,a,a,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,462.49440000000004,1750
CA1HA_87,p,a,s,462.5344,462.5944,0.060000000000002274,la,pasas,veces,462.4544,462.8444,0.38999999999998636,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,a,p,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,462.5644,1751
CA1HA_87,a,s,a,462.5944,462.6644,0.06999999999999318,la,pasas,veces,462.4544,462.8444,0.38999999999998636,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,s,a,a,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,462.62940000000003,1752
CA1HA_87,s,a,s,462.6644,462.7244,0.060000000000002274,la,pasas,veces,462.4544,462.8444,0.38999999999998636,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,a,s,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,462.6944,1753
CA1HA_87,a,s,tʃ,462.7244,462.8444,0.12000000000000455,la,pasas,veces,462.4544,462.8444,0.38999999999998636,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,final,medial,s,a,tʃ,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,462.7844,1754
CA1HA_87,s,tʃ,e,462.8444,462.8744,0.029999999999972715,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,initial,medial,tʃ,s,e,tʃ,C,C,consonant,affricate,palatal,CORONAL,unvoiced,NotAp,462.8594,1755
CA1HA_87,tʃ,e,β,462.8744,462.9144,0.040000000000020464,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,e,tʃ,β,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,462.8944,1756
CA1HA_87,e,β,e,462.9144,462.9644,0.05000000000001137,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,β,e,e,β,B,b,consonant,approximant,bilabial,LABIAL,voiced,NotAp,462.9394,1757
CA1HA_87,β,e,ɾ,462.9644,463.0044,0.03999999999996362,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,e,β,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,462.9844,1758
CA1HA_87,e,ɾ,e,463.0044,463.0244,0.020000000000038654,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,ɾ,e,e,ɾ,R,R,consonant,tap,alveolar,CORONAL,unvoiced,NotAp,463.0144,1759
CA1HA_87,ɾ,e,p,463.0244,463.0544,0.029999999999972715,pasas,chévere,veces,462.8444,463.0544,0.20999999999997954,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,final,medial,e,ɾ,p,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,463.0394,1760
CA1HA_87,e,p,w,463.0544,463.1244,0.06999999999999318,chévere,pues,veces,463.0544,463.2144,0.160000000000025,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,initial,medial,p,e,w,p,p,p,consonant,stop,bilabial,LABIAL,unvoiced,NotAp,463.08939999999996,1761
CA1HA_87,p,w,e,463.1244,463.1544,0.03000000000002956,chévere,pues,veces,463.0544,463.2144,0.160000000000025,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,w,p,e,w,w,u,semivowel,approximant,labiovelar,LABIAL,voiced,rounded,463.1394,1762
CA1HA_87,w,e,s,463.1544,463.1844,0.029999999999972715,chévere,pues,veces,463.0544,463.2144,0.160000000000025,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,medial,medial,e,w,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,463.1694,1763
CA1HA_87,e,s,t̪,463.1844,463.2144,0.03000000000002956,chévere,pues,veces,463.0544,463.2144,0.160000000000025,indiscutibles y te vas encariñando,y la pasas chévere pues,tienes amigos de,462.124446953501,463.68423361364,1.5597866601390251,final,medial,s,e,t̪,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,463.19939999999997,1764
CA1HA_87,s,t̪,j,465.6421,465.7021,0.05999999999994543,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,initial,medial,t̪,s,j,t̪,t,t,consonant,stop,dental,CORONAL,unvoiced,NotAp,465.6721,1765
CA1HA_87,t̪,j,e,465.7021,465.7421,0.040000000000020464,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,j,t̪,e,j,j,i,semivowel,approximant,palatal,CORONAL,voiced,unrounded,465.72209999999995,1766
CA1HA_87,j,e,n,465.7421,465.7721,0.03000000000002956,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,e,j,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,465.75710000000004,1767
CA1HA_87,e,n,e,465.7721,465.8021,0.029999999999972715,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,n,e,e,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,465.7871,1768
CA1HA_87,n,e,s,465.8021,465.8421,0.040000000000020464,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,e,n,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,465.8221,1769
CA1HA_87,e,s,a,465.8421,465.9121,0.06999999999999318,pues,tienes,en,465.6421,465.9121,0.2699999999999818,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,final,medial,s,e,a,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,465.87710000000004,1770
CA1HA_87,s,a,m,465.9121,465.9521,0.03999999999996362,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,initial,medial,a,s,m,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,465.9321,1771
CA1HA_87,a,m,i,465.9521,466.0421,0.09000000000003183,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,m,a,i,m,m,m,consonant,nasal,bilabial,LABIAL,voiced,NotAp,465.9971,1772
CA1HA_87,m,i,ɣ,466.0421,466.1821,0.13999999999998636,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,i,m,ɣ,i,i,i,vowel,high,front,FRONT,voiced,unrounded,466.1121,1773
CA1HA_87,i,ɣ,o,466.1821,466.1921,0.009999999999990905,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,ɣ,i,o,ɣ,G,g,consonant,approximant,velar,DORSAL,voiced,NotAp,466.1871,1774
CA1HA_87,ɣ,o,s,466.1921,466.2921,0.10000000000002274,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,medial,medial,o,ɣ,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,466.2421,1775
CA1HA_87,o,s,d̪,466.2921,466.3721,0.07999999999998408,tienes,amigos,en,465.9121,466.3721,0.45999999999997954,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,final,medial,s,o,d̪,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,466.33209999999997,1776
CA1HA_87,s,d̪,e,466.3721,466.4021,0.03000000000002956,amigos,de,en,466.3721,466.8221,0.44999999999998863,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,initial,medial,d̪,s,e,d̪,d,d,consonant,stop,dental,CORONAL,voiced,NotAp,466.38710000000003,1777
CA1HA_87,d̪,e,d̪,466.4021,466.8221,0.4199999999999591,amigos,de,en,466.3721,466.8221,0.44999999999998863,y la pasas chévere pues,tienes amigos de,de,465.642084332426,467.594544557356,1.9524602249300074,final,medial,e,d̪,d̪,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,466.6121,1778
CA1HA_87,e,d̪,e,467.9536,467.9836,0.03000000000002956,de,de,los,467.9536,468.4836,0.5300000000000296,tienes amigos de,de,de la universidad,467.883595931437,468.723481056127,0.8398851246899994,initial,medial,d̪,e,e,d̪,d,d,consonant,stop,dental,CORONAL,voiced,NotAp,467.96860000000004,1779
CA1HA_87,d̪,e,d̪,467.9836,468.4836,0.5,de,de,los,467.9536,468.4836,0.5300000000000296,tienes amigos de,de,de la universidad,467.883595931437,468.723481056127,0.8398851246899994,final,medial,e,d̪,d̪,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,468.2336,1780
CA1HA_87,e,d̪,e,468.7835,468.8335,0.05000000000001137,de,de,estados,468.7835,468.8735,0.08999999999997499,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,initial,medial,d̪,e,e,d̪,d,d,consonant,stop,dental,CORONAL,voiced,NotAp,468.8085,1781
CA1HA_87,d̪,e,l,468.8335,468.8735,0.03999999999996362,de,de,estados,468.7835,468.8735,0.08999999999997499,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,final,medial,e,d̪,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,468.8535,1782
CA1HA_87,e,l,a,468.8735,468.9235,0.05000000000001137,de,la,estados,468.8735,468.9535,0.08000000000004093,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,initial,medial,l,e,a,l,l,l,consonant,lateral,alveolar,CORONAL,voiced,NotAp,468.8985,1783
CA1HA_87,l,a,u,468.9235,468.9535,0.03000000000002956,de,la,estados,468.8735,468.9535,0.08000000000004093,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,final,medial,a,l,u,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,468.9385,1784
CA1HA_87,a,u,n,468.9535,468.9835,0.029999999999972715,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,initial,medial,u,a,n,u,u,u,vowel,high,back,BACK,voiced,rounded,468.9685,1785
CA1HA_87,u,n,i,468.9835,469.0535,0.06999999999999318,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,n,u,i,n,n,n,consonant,nasal,alveolar,CORONAL,voiced,NotAp,469.0185,1786
CA1HA_87,n,i,β,469.0535,469.1235,0.06999999999999318,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,i,n,β,i,i,i,vowel,high,front,FRONT,voiced,unrounded,469.08849999999995,1787
CA1HA_87,i,β,e,469.1235,469.1735,0.05000000000001137,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,β,i,e,β,B,b,consonant,approximant,bilabial,LABIAL,voiced,NotAp,469.1485,1788
CA1HA_87,β,e,r,469.1735,469.2335,0.060000000000002274,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,e,β,r,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,469.20349999999996,1789
CA1HA_87,e,r,s,469.2335,469.2635,0.03000000000002956,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,r,e,s,r,r,r,consonant,trill,alveolar,CORONAL,unvoiced,NotAp,469.24850000000004,1790
CA1HA_87,r,s,i,469.2635,469.3935,0.12999999999999545,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,s,r,i,s,s,s,consonant,fricative,alveolar,CORONAL,unvoiced,NotAp,469.3285,1791
CA1HA_87,s,i,ð,469.3935,469.4535,0.060000000000002274,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,i,s,ð,i,i,i,vowel,high,front,FRONT,voiced,unrounded,469.4235,1792
CA1HA_87,i,ð,a,469.4535,469.5235,0.06999999999999318,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,ð,i,a,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,469.48850000000004,1793
CA1HA_87,ð,a,ð,469.5235,469.7035,0.18000000000000682,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,medial,medial,a,ð,ð,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,469.61350000000004,1794
CA1HA_87,a,ð,a,469.7035,469.7135,0.009999999999990905,la,universidad,estados,468.9535,469.7135,0.7599999999999909,de,de la universidad,amigos que consigases en los teatros,468.723481056127,470.126611496891,1.4031304407639595,final,medial,ð,a,a,ð,D,d,consonant,approximant,dental,CORONAL,voiced,NotAp,469.7085,1795
