speaker,time,row_index
CA1HA_87,472.3327,1817
CA1HA_87,472.3777,1818
CA1HA_87,472.4577,1819
CA1HA_87,472.5677,1820
CA1HA_87,472.6627,1821
CA1HA_87,472.7277,1822
CA1HA_87,472.7527,1823
CA1HA_87,472.7877,1824
CA1HA_87,472.9777,1825
CA1HA_87,473.2227,1826
CA1HA_87,473.2777,1827
CA1HA_87,473.3127,1828
CA1HA_87,473.3827,1829
CA1HA_87,473.4677,1830
CA1HA_87,473.5077,1831
CA1HA_87,473.5827,1832
CA1HA_87,473.6777,1833
CA1HA_87,473.7427,1834
CA1HA_87,473.8327,1835
CA1HA_87,473.9127,1836
CA1HA_87,473.9577,1837
CA1HA_87,473.9927,1838
CA1HA_87,474.0527,1839
CA1HA_87,474.3077,1840
CA1HA_87,482.1565,1841
CA1HA_87,482.2815,1842
CA1HA_87,483.3187,1843
CA1HA_87,483.3487,1844
CA1HA_87,483.3937,1845
CA1HA_87,483.4387,1846
CA1HA_87,483.4787,1847
CA1HA_87,483.5437,1848
CA1HA_87,483.6037,1849
CA1HA_87,483.6387,1850
CA1HA_87,483.6687,1851
CA1HA_87,483.6987,1852
CA1HA_87,483.7187,1853
CA1HA_87,483.7287,1854
CA1HA_87,483.7537,1855
CA1HA_87,483.8037,1856
CA1HA_87,483.8487,1857
CA1HA_87,483.8887,1858
CA1HA_87,483.9487,1859
CA1HA_87,483.9987,1860
CA1HA_87,484.0287,1861
CA1HA_87,484.0737,1862
CA1HA_87,484.1387,1863
CA1HA_87,484.2287,1864
CA1HA_87,484.2887,1865
CA1HA_87,484.2987,1866
CA1HA_87,484.3337,1867
CA1HA_87,484.3937,1868
CA1HA_87,484.4537,1869
CA1HA_87,484.5387,1870
CA1HA_87,484.6087,1871
CA1HA_87,484.6537,1872
CA1HA_87,484.6987,1873
CA1HA_87,484.7187,1874
CA1HA_87,484.7287,1875
CA1HA_87,484.7487,1876
CA1HA_87,484.8417,1877
CA1HA_87,484.9367,1878
CA1HA_87,484.9767,1879
CA1HA_87,485.0217,1880
CA1HA_87,485.0817,1881
CA1HA_87,485.1267,1882
CA1HA_87,485.1667,1883
CA1HA_87,485.2117,1884
CA1HA_87,485.2667,1885
CA1HA_87,485.3167,1886
CA1HA_87,485.3717,1887
CA1HA_87,485.4217,1888
CA1HA_87,485.4667,1889
CA1HA_87,485.5367,1890
CA1HA_87,485.6117,1891
CA1HA_87,485.6617,1892
CA1HA_87,485.7117,1893
CA1HA_87,485.7967,1894
CA1HA_87,485.9017,1895
CA1HA_87,485.9917,1896
CA1HA_87,486.0517,1897
CA1HA_87,486.136,1898
CA1HA_87,486.221,1899
CA1HA_87,486.276,1900
CA1HA_87,486.306,1901
CA1HA_87,486.351,1902
CA1HA_87,486.401,1903
CA1HA_87,486.441,1904
CA1HA_87,486.486,1905
CA1HA_87,486.551,1906
CA1HA_87,486.591,1907
CA1HA_87,486.601,1908
CA1HA_87,486.636,1909
CA1HA_87,486.701,1910
CA1HA_87,486.751,1911
CA1HA_87,486.821,1912
CA1HA_87,486.891,1913
CA1HA_87,486.921,1914
CA1HA_87,486.951,1915
CA1HA_87,486.981,1916
CA1HA_87,487.036,1917
CA1HA_87,487.091,1918
CA1HA_87,487.121,1919
CA1HA_87,487.156,1920
CA1HA_87,487.186,1921
CA1HA_87,487.221,1922
CA1HA_87,487.311,1923
CA1HA_87,487.441,1924
CA1HA_87,487.531,1925
CA1HA_87,487.591,1926
CA1HA_87,487.681,1927
CA1HA_87,488.4394,1928
CA1HA_87,488.5894,1929
CA1HA_87,488.6344,1930
CA1HA_87,488.6794,1931
CA1HA_87,488.7394,1932
CA1HA_87,488.7844,1933
CA1HA_87,488.8594,1934
CA1HA_87,488.9344,1935
CA1HA_87,488.9744,1936
CA1HA_87,489.0044,1937
CA1HA_87,489.0344,1938
CA1HA_87,489.0794,1939
CA1HA_87,489.1344,1940
CA1HA_87,489.1744,1941
CA1HA_87,489.2044,1942
CA1HA_87,489.2244,1943
CA1HA_87,489.2444,1944
CA1HA_87,489.2744,1945
CA1HA_87,489.3044,1946
CA1HA_87,489.3244,1947
CA1HA_87,489.3444,1948
CA1HA_87,489.3744,1949
CA1HA_87,489.4244,1950
CA1HA_87,489.4744,1951
CA1HA_87,489.5044,1952
CA1HA_87,489.5494,1953
CA1HA_87,489.6394,1954
CA1HA_87,489.7294,1955
CA1HA_87,489.7744,1956
CA1HA_87,489.8194,1957
CA1HA_87,489.8894,1958
CA1HA_87,489.9744,1959
CA1HA_87,490.0344,1960
CA1HA_87,490.0644,1961
CA1HA_87,490.0944,1962
CA1HA_87,490.1244,1963
CA1HA_87,490.1694,1964
CA1HA_87,490.2294,1965
CA1HA_87,490.2994,1966
CA1HA_87,490.4144,1967
CA1HA_87,490.5244,1968
CA1HA_87,491.9642,1969
CA1HA_87,492.0542,1970
CA1HA_87,492.1342,1971
CA1HA_87,492.2292,1972
CA1HA_87,492.2942,1973
CA1HA_87,492.3242,1974
CA1HA_87,492.4042,1975
CA1HA_87,492.5042,1976
CA1HA_87,492.5542,1977
CA1HA_87,492.6042,1978
CA1HA_87,492.6792,1979
CA1HA_87,492.7542,1980
CA1HA_87,492.7992,1981
CA1HA_87,492.8792,1982
CA1HA_87,492.9992,1983
CA1HA_87,493.0942,1984
CA1HA_87,493.1742,1985
CA1HA_87,493.31,1986
CA1HA_87,493.365,1987
CA1HA_87,493.395,1988
CA1HA_87,493.435,1989
CA1HA_87,493.505,1990
CA1HA_87,493.565,1991
CA1HA_87,493.595,1992
CA1HA_87,493.63,1993
CA1HA_87,493.675,1994
CA1HA_87,493.725,1995
CA1HA_87,493.785,1996
CA1HA_87,493.86,1997
CA1HA_87,493.96,1998
CA1HA_87,494.195,1999
CA1HA_87,494.799,2000
CA1HA_87,494.869,2001
CA1HA_87,494.934,2002
CA1HA_87,494.994,2003
CA1HA_87,495.044,2004
CA1HA_87,495.104,2005
CA1HA_87,495.179,2006
CA1HA_87,495.224,2007
CA1HA_87,495.329,2008
CA1HA_87,495.434,2009
CA1HA_87,495.519,2010
CA1HA_87,495.594,2011
CA1HA_87,495.644,2012
CA1HA_87,495.729,2013
CA1HA_87,495.824,2014
CA1HA_87,496.5478,2015
CA1HA_87,496.5778,2016
CA1HA_87,496.6428,2017
CA1HA_87,496.7228,2018
CA1HA_87,496.7778,2019
CA1HA_87,496.8328,2020
CA1HA_87,496.8878,2021
CA1HA_87,496.9478,2022
CA1HA_87,497.0578,2023
CA1HA_87,497.1478,2024
CA1HA_87,497.2128,2025
CA1HA_87,497.2859,2026
CA1HA_87,497.3059,2027
CA1HA_87,497.3509,2028
CA1HA_87,497.4109,2029
CA1HA_87,497.4509,2030
CA1HA_87,497.4809,2031
CA1HA_87,497.5209,2032
CA1HA_87,497.5809,2033
CA1HA_87,497.6309,2034
CA1HA_87,497.6759,2035
CA1HA_87,497.7309,2036
CA1HA_87,497.7709,2037
CA1HA_87,497.8059,2038
CA1HA_87,497.8409,2039
CA1HA_87,497.8959,2040
CA1HA_87,497.9409,2041
CA1HA_87,497.9809,2042
CA1HA_87,498.0359,2043
CA1HA_87,498.0909,2044
CA1HA_87,498.1459,2045
CA1HA_87,498.2109,2046
CA1HA_87,498.3109,2047
CA1HA_87,498.3909,2048
CA1HA_87,498.4259,2049
CA1HA_87,498.4859,2050
CA1HA_87,498.5659,2051
CA1HA_87,498.6309,2052
CA1HA_87,498.7009,2053
CA1HA_87,498.7909,2054
CA1HA_87,498.9109,2055
CA1HA_87,499.0009,2056
CA1HA_87,499.0859,2057
CA1HA_87,499.1809,2058
CA1HA_87,500.4301,2059
CA1HA_87,501.4763,2060
CA1HA_87,501.5313,2061
CA1HA_87,501.5613,2062
CA1HA_87,501.6113,2063
CA1HA_87,501.6763,2064
CA1HA_87,501.7463,2065
CA1HA_87,501.8363,2066
CA1HA_87,501.9363,2067
CA1HA_87,502.2413,2068
CA1HA_87,503.178,2069
CA1HA_87,503.218,2070
CA1HA_87,503.273,2071
CA1HA_87,503.343,2072
CA1HA_87,503.403,2073
CA1HA_87,503.443,2074
CA1HA_87,503.503,2075
CA1HA_87,503.558,2076
CA1HA_87,503.593,2077
CA1HA_87,503.643,2078
CA1HA_87,503.698,2079
CA1HA_87,503.768,2080
CA1HA_87,503.858,2081
CA1HA_87,503.933,2082
CA1HA_87,503.978,2083
CA1HA_87,504.013,2084
CA1HA_87,504.063,2085
CA1HA_87,504.123,2086
CA1HA_87,504.173,2087
CA1HA_87,504.223,2088
CA1HA_87,504.293,2089
CA1HA_87,504.413,2090
CA1HA_87,504.553,2091
CA1HA_87,504.633,2092
CA1HA_87,504.663,2093
CA1HA_87,505.4008,2094
CA1HA_87,505.4408,2095
CA1HA_87,505.4708,2096
CA1HA_87,505.5008,2097
CA1HA_87,505.5558,2098
CA1HA_87,505.6108,2099
CA1HA_87,505.6408,2100
CA1HA_87,505.6858,2101
CA1HA_87,505.7908,2102
CA1HA_87,505.8708,2103
CA1HA_87,505.8808,2104
CA1HA_87,505.9258,2105
CA1HA_87,506.0208,2106
CA1HA_87,506.0958,2107
CA1HA_87,506.1958,2108
CA1HA_87,506.4108,2109
CA1HA_87,506.5658,2110
CA1HA_87,506.6058,2111
CA1HA_87,506.6508,2112
CA1HA_87,506.6958,2113
CA1HA_87,506.7408,2114
CA1HA_87,506.8306,2115
CA1HA_87,506.8606,2116
CA1HA_87,506.8806,2117
CA1HA_87,506.9006,2118
CA1HA_87,506.9506,2119
CA1HA_87,507.0356,2120
CA1HA_87,507.1106,2121
CA1HA_87,507.1756,2122
CA1HA_87,507.3106,2123
CA1HA_87,507.4556,2124
CA1HA_87,507.5206,2125
CA1HA_87,507.5556,2126
CA1HA_87,507.5956,2127
CA1HA_87,507.6356,2128
CA1HA_87,507.6756,2129
CA1HA_87,507.7356,2130
CA1HA_87,507.7906,2131
CA1HA_87,507.8206,2132
CA1HA_87,507.8606,2133
CA1HA_87,507.9006,2134
CA1HA_87,507.9306,2135
CA1HA_87,507.9606,2136
CA1HA_87,507.9906,2137
CA1HA_87,508.0456,2138
CA1HA_87,508.1106,2139
CA1HA_87,508.1506,2140
CA1HA_87,508.2356,2141
CA1HA_87,508.3206,2142
CA1HA_87,508.3506,2143
CA1HA_87,508.3706,2144
CA1HA_87,508.3906,2145
CA1HA_87,508.4206,2146
CA1HA_87,508.4506,2147
CA1HA_87,508.4856,2148
CA1HA_87,508.5306,2149
CA1HA_87,508.5656,2150
CA1HA_87,508.5956,2151
CA1HA_87,508.6356,2152
CA1HA_87,508.6706,2153
CA1HA_87,508.7006,2154
CA1HA_87,508.7306,2155
CA1HA_87,508.7656,2156
CA1HA_87,508.8006,2157
CA1HA_87,508.8306,2158
CA1HA_87,508.8758,2159
CA1HA_87,508.9108,2160
CA1HA_87,508.9458,2161
CA1HA_87,508.9758,2162
CA1HA_87,509.0058,2163
CA1HA_87,509.0708,2164
CA1HA_87,509.1558,2165
CA1HA_87,509.2058,2166
CA1HA_87,509.2458,2167
CA1HA_87,509.2858,2168
CA1HA_87,509.3158,2169
CA1HA_87,509.3458,2170
CA1HA_87,509.3758,2171
CA1HA_87,509.4058,2172
CA1HA_87,509.4358,2173
CA1HA_87,509.4658,2174
CA1HA_87,509.4958,2175
CA1HA_87,512.305,2176
CA1HA_87,512.335,2177
CA1HA_87,512.375,2178
CA1HA_87,512.435,2179
CA1HA_87,512.51,2180
CA1HA_87,512.635,2181
CA1HA_87,512.735,2182
CA1HA_87,512.785,2183
CA1HA_87,512.845,2184
CA1HA_87,512.885,2185
CA1HA_87,512.915,2186
CA1HA_87,512.945,2187
CA1HA_87,512.985,2188
CA1HA_87,513.035,2189
CA1HA_87,513.09,2190
CA1HA_87,513.135,2191
CA1HA_87,513.185,2192
CA1HA_87,513.23,2193
CA1HA_87,513.305,2194
CA1HA_87,513.395,2195
CA1HA_87,513.44,2196
CA1HA_87,513.49,2197
CA1HA_87,513.54,2198
CA1HA_87,513.58,2199
CA1HA_87,513.63,2200
CA1HA_87,513.695,2201
CA1HA_87,513.755,2202
CA1HA_87,513.86,2203
CA1HA_87,514.005,2204
CA1HA_87,514.08,2205
CA1HA_87,514.115,2206
CA1HA_87,514.16,2207
CA1HA_87,514.21,2208
CA1HA_87,514.265,2209
CA1HA_87,514.32,2210
CA1HA_87,514.365,2211
CA1HA_87,514.425,2212
CA1HA_87,514.5,2213
CA1HA_87,514.585,2214
CA1HA_87,514.655,2215
CA1HA_87,514.7,2216
CA1HA_87,514.755,2217
CA1HA_87,515.06,2218
CA1HA_87,515.6815,2219
CA1HA_87,516.1065,2220
CA1HA_87,516.3965,2221
CA1HA_87,516.4315,2222
CA1HA_87,516.4815,2223
CA1HA_87,516.5665,2224
CA1HA_87,516.6415,2225
CA1HA_87,516.6965,2226
CA1HA_87,516.7665,2227
CA1HA_87,516.8165,2228
CA1HA_87,516.8465,2229
CA1HA_87,516.8915,2230
CA1HA_87,517.1365,2231
CA1HA_87,517.3565,2232
CA1HA_87,517.3665,2233
CA1HA_87,517.4915,2234
CA1HA_87,518.9543,2235
CA1HA_87,519.5108,2236
CA1HA_87,519.7458,2237
CA1HA_87,519.8408,2238
CA1HA_87,519.9208,2239
CA1HA_87,519.9858,2240
CA1HA_87,520.0458,2241
CA1HA_87,520.0808,2242
CA1HA_87,520.1108,2243
CA1HA_87,520.1408,2244
CA1HA_87,520.1758,2245
CA1HA_87,520.2058,2246
CA1HA_87,520.2458,2247
CA1HA_87,520.3058,2248
CA1HA_87,520.3558,2249
CA1HA_87,520.3908,2250
CA1HA_87,520.7358,2251
CA1HA_87,521.1487,2252
CA1HA_87,521.2187,2253
CA1HA_87,521.2687,2254
CA1HA_87,521.3537,2255
CA1HA_87,521.5287,2256
CA1HA_87,521.6487,2257
CA1HA_87,521.6787,2258
CA1HA_87,521.7337,2259
CA1HA_87,521.8037,2260
CA1HA_87,521.9037,2261
CA1HA_87,521.9937,2262
CA1HA_87,522.0437,2263
CA1HA_87,522.1237,2264
CA1HA_87,522.225,2265
CA1HA_87,522.275,2266
CA1HA_87,522.295,2267
CA1HA_87,522.34,2268
CA1HA_87,522.405,2269
CA1HA_87,522.45,2270
CA1HA_87,522.51,2271
CA1HA_87,522.6,2272
CA1HA_87,522.675,2273
CA1HA_87,522.8,2274
CA1HA_87,523.1816,2275
CA1HA_87,523.2466,2276
CA1HA_87,523.2966,2277
CA1HA_87,523.3416,2278
CA1HA_87,523.4066,2279
CA1HA_87,523.4566,2280
CA1HA_87,523.4866,2281
CA1HA_87,523.5316,2282
CA1HA_87,523.5766,2283
CA1HA_87,523.6266,2284
CA1HA_87,523.6816,2285
CA1HA_87,523.7266,2286
CA1HA_87,523.7816,2287
CA1HA_87,523.8366,2288
CA1HA_87,523.8716,2289
CA1HA_87,523.9416,2290
CA1HA_87,524.0316,2291
CA1HA_87,524.0916,2292
CA1HA_87,524.1516,2293
CA1HA_87,524.2466,2294
CA1HA_87,524.4316,2295
CA1HA_87,526.4018,2296
CA1HA_87,526.6968,2297
CA1HA_87,526.7418,2298
CA1HA_87,526.8118,2299
CA1HA_87,526.8668,2300
CA1HA_87,526.9318,2301
CA1HA_87,527.31,2302
CA1HA_87,527.425,2303
CA1HA_87,527.495,2304
CA1HA_87,527.56,2305
CA1HA_87,527.635,2306
CA1HA_87,527.69,2307
CA1HA_87,527.735,2308
CA1HA_87,527.775,2309
CA1HA_87,527.83,2310
CA1HA_87,527.915,2311
CA1HA_87,527.965,2312
CA1HA_87,528.035,2313
CA1HA_87,528.105,2314
CA1HA_87,528.165,2315
CA1HA_87,528.215,2316
CA1HA_87,528.285,2317
CA1HA_87,528.385,2318
CA1HA_87,528.435,2319
CA1HA_87,528.465,2320
CA1HA_87,528.495,2321
CA1HA_87,528.525,2322
CA1HA_87,528.57,2323
CA1HA_87,528.61,2324
CA1HA_87,528.65,2325
CA1HA_87,528.7,2326
CA1HA_87,528.735,2327
CA1HA_87,528.78,2328
CA1HA_87,528.835,2329
CA1HA_87,528.885,2330
CA1HA_87,528.93,2331
CA1HA_87,528.965,2332
CA1HA_87,529.005,2333
CA1HA_87,529.045,2334
CA1HA_87,529.13,2335
CA1HA_87,529.235,2336
CA1HA_87,529.3,2337
CA1HA_87,529.335,2338
CA1HA_87,529.405,2339
CA1HA_87,529.505,2340
CA1HA_87,529.88,2341
CA1HA_87,530.375,2342
CA1HA_87,530.455,2343
CA1HA_87,530.515,2344
CA1HA_87,530.585,2345
CA1HA_87,530.675,2346
CA1HA_87,530.725,2347
CA1HA_87,530.77,2348
CA1HA_87,530.84,2349
CA1HA_87,530.915,2350
CA1HA_87,531.025,2351
CA1HA_87,531.165,2352
CA1HA_87,531.255,2353
CA1HA_87,531.305,2354
CA1HA_87,531.365,2355
CA1HA_87,531.42,2356
CA1HA_87,531.465,2357
CA1HA_87,531.495,2358
CA1HA_87,531.515,2359
CA1HA_87,531.535,2360
CA1HA_87,531.575,2361
CA1HA_87,531.615,2362
CA1HA_87,531.645,2363
CA1HA_87,531.675,2364
CA1HA_87,531.695,2365
CA1HA_87,531.72,2366
CA1HA_87,531.765,2367
CA1HA_87,531.805,2368
CA1HA_87,531.835,2369
CA1HA_87,531.875,2370
CA1HA_87,531.925,2371
CA1HA_87,531.97,2372
CA1HA_87,532.015,2373
CA1HA_87,532.055,2374
CA1HA_87,532.09,2375
CA1HA_87,532.14,2376
CA1HA_87,532.23,2377
CA1HA_87,532.305,2378
CA1HA_87,532.36,2379
CA1HA_87,532.415,2380
CA1HA_87,532.75,2381
CA1HA_87,532.785,2382
CA1HA_87,532.81,2383
CA1HA_87,532.835,2384
CA1HA_87,532.865,2385
CA1HA_87,532.895,2386
CA1HA_87,532.935,2387
CA1HA_87,532.99,2388
CA1HA_87,533.045,2389
CA1HA_87,533.1,2390
CA1HA_87,533.165,2391
CA1HA_87,533.245,2392
CA1HA_87,533.305,2393
CA1HA_87,533.345,2394
CA1HA_87,533.41,2395
CA1HA_87,533.495,2396
CA1HA_87,533.57,2397
CA1HA_87,533.675,2398
CA1HA_87,533.765,2399
CA1HA_87,533.845,2400
CA1HA_87,533.91,2401
CA1HA_87,533.96,2402
CA1HA_87,534.01,2403
CA1HA_87,534.095,2404
CA1HA_87,534.155,2405
CA1HA_87,534.2,2406
CA1HA_87,534.28,2407
CA1HA_87,534.38,2408
CA1HA_87,534.445,2409
CA1HA_87,535.6855,2410
CA1HA_87,535.7355,2411
CA1HA_87,535.7655,2412
CA1HA_87,535.8305,2413
CA1HA_87,536.0055,2414
CA1HA_87,536.2555,2415
CA1HA_87,536.6386,2416
CA1HA_87,536.8036,2417
CA1HA_87,536.9436,2418
CA1HA_87,537.0286,2419
CA1HA_87,537.1186,2420
CA1HA_87,537.1786,2421
CA1HA_87,537.2486,2422
CA1HA_87,537.3236,2423
CA1HA_87,537.4136,2424
CA1HA_87,537.6686,2425
CA1HA_87,538.0198,2426
CA1HA_87,538.0548,2427
CA1HA_87,538.0798,2428
CA1HA_87,538.1098,2429
CA1HA_87,538.1498,2430
CA1HA_87,538.1898,2431
CA1HA_87,538.2298,2432
CA1HA_87,538.2698,2433
CA1HA_87,538.3098,2434
CA1HA_87,538.3648,2435
CA1HA_87,538.5198,2436
CA1HA_87,538.6873,2437
CA1HA_87,538.7073,2438
CA1HA_87,538.7373,2439
CA1HA_87,538.7723,2440
CA1HA_87,538.8123,2441
CA1HA_87,538.8473,2442
CA1HA_87,538.8673,2443
CA1HA_87,538.8873,2444
CA1HA_87,538.9273,2445
CA1HA_87,538.9723,2446
CA1HA_87,539.0123,2447
CA1HA_87,539.0623,2448
CA1HA_87,539.1223,2449
CA1HA_87,539.1973,2450
CA1HA_87,539.2873,2451
CA1HA_87,539.3473,2452
CA1HA_87,539.6023,2453
CA1HA_87,539.8573,2454
CA1HA_87,539.9123,2455
CA1HA_87,539.9973,2456
CA1HA_87,540.0623,2457
CA1HA_87,540.1223,2458
CA1HA_87,540.1773,2459
CA1HA_87,540.2173,2460
CA1HA_87,540.2573,2461
CA1HA_87,540.3273,2462
CA1HA_87,540.4073,2463
CA1HA_87,540.5223,2464
CA1HA_87,540.6223,2465
CA1HA_87,540.7073,2466
CA1HA_87,541.0183,2467
CA1HA_87,541.0633,2468
CA1HA_87,541.1083,2469
CA1HA_87,541.1733,2470
CA1HA_87,541.2333,2471
CA1HA_87,541.2633,2472
CA1HA_87,541.2933,2473
CA1HA_87,541.3283,2474
CA1HA_87,541.3533,2475
CA1HA_87,541.3783,2476
CA1HA_87,541.4233,2477
CA1HA_87,541.4683,2478
CA1HA_87,541.5033,2479
CA1HA_87,541.5433,2480
CA1HA_87,541.5933,2481
CA1HA_87,541.6533,2482
CA1HA_87,541.7083,2483
CA1HA_87,541.7783,2484
CA1HA_87,541.8483,2485
CA1HA_87,541.8833,2486
CA1HA_87,541.9333,2487
CA1HA_87,541.9833,2488
CA1HA_87,542.0383,2489
CA1HA_87,542.1083,2490
CA1HA_87,542.1533,2491
CA1HA_87,542.1833,2492
CA1HA_87,542.2133,2493
CA1HA_87,542.2433,2494
CA1HA_87,542.2733,2495
CA1HA_87,542.2933,2496
CA1HA_87,542.4733,2497
CA1HA_87,542.5033,2498
CA1HA_87,542.5383,2499
CA1HA_87,542.6083,2500
CA1HA_87,542.7183,2501
CA1HA_87,542.8083,2502
CA1HA_87,542.8533,2503
CA1HA_87,542.8833,2504
CA1HA_87,544.1153,2505
CA1HA_87,544.1753,2506
CA1HA_87,544.2403,2507
CA1HA_87,544.2953,2508
CA1HA_87,544.3453,2509
CA1HA_87,544.4153,2510
CA1HA_87,544.4703,2511
CA1HA_87,544.5003,2512
CA1HA_87,544.5303,2513
CA1HA_87,544.5603,2514
CA1HA_87,544.6003,2515
CA1HA_87,544.6453,2516
CA1HA_87,544.6803,2517
CA1HA_87,544.7103,2518
CA1HA_87,544.7653,2519
CA1HA_87,544.8203,2520
CA1HA_87,544.8503,2521
CA1HA_87,544.9153,2522
CA1HA_87,544.9853,2523
CA1HA_87,545.0203,2524
CA1HA_87,545.2253,2525
CA1HA_87,545.4503,2526
CA1HA_87,545.5003,2527
CA1HA_87,545.5253,2528
CA1HA_87,545.5653,2529
CA1HA_87,545.6253,2530
CA1HA_87,545.6703,2531
CA1HA_87,545.7003,2532
CA1HA_87,545.7603,2533
CA1HA_87,545.8253,2534
CA1HA_87,545.8803,2535
CA1HA_87,545.9453,2536
CA1HA_87,545.9803,2537
CA1HA_87,546.0103,2538
CA1HA_87,546.0553,2539
CA1HA_87,546.0903,2540
CA1HA_87,546.3353,2541
CA1HA_87,547.2152,2542
CA1HA_87,547.3852,2543
CA1HA_87,547.4252,2544
CA1HA_87,547.4802,2545
CA1HA_87,547.5502,2546
CA1HA_87,547.6452,2547
CA1HA_87,547.7352,2548
CA1HA_87,547.7852,2549
CA1HA_87,547.8152,2550
CA1HA_87,547.8702,2551
CA1HA_87,547.9552,2552
CA1HA_87,548.0102,2553
CA1HA_87,548.0852,2554
CA1HA_87,548.2202,2555
CA1HA_87,548.3052,2556
CA1HA_87,548.3952,2557
CA1HA_87,549.2762,2558
CA1HA_87,549.3262,2559
CA1HA_87,549.3862,2560
CA1HA_87,549.4312,2561
CA1HA_87,549.4662,2562
CA1HA_87,549.4962,2563
CA1HA_87,549.5262,2564
CA1HA_87,549.5562,2565
CA1HA_87,549.5912,2566
CA1HA_87,549.6312,2567
CA1HA_87,549.6662,2568
CA1HA_87,549.7212,2569
CA1HA_87,549.7712,2570
CA1HA_87,549.8212,2571
CA1HA_87,550.2162,2572
CA1HA_87,550.4452,2573
CA1HA_87,550.5052,2574
CA1HA_87,550.5552,2575
CA1HA_87,550.5852,2576
CA1HA_87,550.6252,2577
CA1HA_87,550.6752,2578
CA1HA_87,550.7152,2579
CA1HA_87,550.7452,2580
CA1HA_87,550.7802,2581
CA1HA_87,550.8302,2582
CA1HA_87,550.8902,2583
CA1HA_87,550.9402,2584
CA1HA_87,551.0302,2585
CA1HA_87,551.1502,2586
CA1HA_87,551.2652,2587
CA1HA_87,551.3602,2588
CA1HA_87,551.4052,2589
CA1HA_87,551.8123,2590
CA1HA_87,551.8523,2591
CA1HA_87,551.9273,2592
CA1HA_87,551.9923,2593
CA1HA_87,552.0223,2594
CA1HA_87,552.0523,2595
CA1HA_87,552.0873,2596
CA1HA_87,552.1323,2597
CA1HA_87,552.1823,2598
CA1HA_87,552.2273,2599
CA1HA_87,552.2773,2600
CA1HA_87,552.3223,2601
CA1HA_87,552.3623,2602
CA1HA_87,552.4623,2603
CA1HA_87,552.5823,2604
CA1HA_87,552.6673,2605
CA1HA_87,552.7173,2606
CA1HA_87,552.7673,2607
CA1HA_87,552.8323,2608
CA1HA_87,552.9751,2609
CA1HA_87,553.0501,2610
CA1HA_87,553.0801,2611
CA1HA_87,553.1101,2612
CA1HA_87,553.1751,2613
CA1HA_87,553.2451,2614
CA1HA_87,553.3151,2615
CA1HA_87,553.3951,2616
CA1HA_87,553.4301,2617
CA1HA_87,553.5301,2618
CA1HA_87,553.6401,2619
CA1HA_87,553.6751,2620
CA1HA_87,553.7151,2621
CA1HA_87,553.7701,2622
CA1HA_87,553.8301,2623
CA1HA_87,553.9201,2624
CA1HA_87,554.0051,2625
CA1HA_87,554.0701,2626
CA1HA_87,554.1301,2627
CA1HA_87,554.1901,2628
CA1HA_87,554.2501,2629
CA1HA_87,554.2801,2630
CA1HA_87,554.3201,2631
CA1HA_87,554.3651,2632
CA1HA_87,554.4101,2633
CA1HA_87,554.4751,2634
CA1HA_87,554.5401,2635
CA1HA_87,554.5851,2636
CA1HA_87,554.8351,2637
CA1HA_87,555.0901,2638
CA1HA_87,555.1701,2639
CA1HA_87,555.2401,2640
CA1HA_87,555.3101,2641
CA1HA_87,555.4401,2642
CA1HA_87,555.5501,2643
CA1HA_87,555.6051,2644
CA1HA_87,555.6401,2645
CA1HA_87,556.3242,2646
CA1HA_87,556.4092,2647
CA1HA_87,556.4492,2648
CA1HA_87,556.5042,2649
CA1HA_87,556.5842,2650
CA1HA_87,556.7492,2651
CA1HA_87,556.8892,2652
CA1HA_87,558.09,2653
CA1HA_87,558.14,2654
CA1HA_87,558.18,2655
CA1HA_87,558.24,2656
CA1HA_87,558.38,2657
CA1HA_87,558.51,2658
CA1HA_87,558.555,2659
CA1HA_87,558.605,2660
CA1HA_87,558.68,2661
CA1HA_87,558.91,2662
CA1HA_87,559.115,2663
CA1HA_87,560.0788,2664
CA1HA_87,560.3538,2665
CA1HA_87,563.2478,2666
CA1HA_87,563.3628,2667
CA1HA_87,563.4378,2668
CA1HA_87,563.4928,2669
CA1HA_87,563.5528,2670
CA1HA_87,563.6128,2671
CA1HA_87,563.6578,2672
CA1HA_87,563.7278,2673
CA1HA_87,563.8178,2674
CA1HA_87,563.9028,2675
CA1HA_87,563.9978,2676
CA1HA_87,564.0728,2677
CA1HA_87,564.1278,2678
CA1HA_87,564.1928,2679
CA1HA_87,564.2478,2680
CA1HA_87,564.3078,2681
CA1HA_87,564.3828,2682
CA1HA_87,564.4528,2683
CA1HA_87,564.5328,2684
CA1HA_87,564.6028,2685
CA1HA_87,564.6528,2686
CA1HA_87,564.7028,2687
CA1HA_87,564.7428,2688
CA1HA_87,564.7978,2689
CA1HA_87,564.8528,2690
CA1HA_87,564.8828,2691
CA1HA_87,564.9178,2692
CA1HA_87,564.9628,2693
CA1HA_87,565.0128,2694
CA1HA_87,565.0778,2695
CA1HA_87,565.1628,2696
CA1HA_87,565.2228,2697
CA1HA_87,565.2528,2698
CA1HA_87,565.2878,2699
CA1HA_87,565.3378,2700
CA1HA_87,565.4028,2701
CA1HA_87,565.4628,2702
CA1HA_87,565.5128,2703
CA1HA_87,565.5778,2704
CA1HA_87,565.6478,2705
CA1HA_87,565.7128,2706
