"speaker","previous","segment","following","onset","offset","dur","previousWord","word","followingWord","wordOnset","wordOffset","wordDur","previousText","text","followingText","textOnset","textOffset","textDur","position","wordposition","segments","previous_segs","following_segs","previous_source_segments","previous_phonological_segments","previous_type_segments","previous_manner_segments","previous_place_segments","previous_majorplace_segments","previous_voicing_segments","previous_rounding_segments","segment_source_segments","segment_phonological_segments","segment_type_segments","segment_manner_segments","segment_place_segments","segment_majorplace_segments","segment_voicing_segments","segment_rounding_segments","following_source_segments","following_phonological_segments","following_type_segments","following_manner_segments","following_place_segments","following_majorplace_segments","following_voicing_segments","following_rounding_segments","time","row_index"
"CA1HA_87","ð","o","n",567.2,567.23,0.0299999999999727,"tan","emocionado","no",566.58,567.23,0.649999999999977,"Recuerdo, recuerdo, recuerdo, en la noche estaba tan emocionado","Tan emocionado. ¿No?","",566.41,567.46,1.05000000000007,"final","medial","o","D","n","D","d","consonant","approximant","dental","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",567.215,2729
"CA1HA_87","o","n","o",567.23,567.3,0.0699999999999363,"emocionado","no","",567.23,567.39,0.159999999999968,"Recuerdo, recuerdo, recuerdo, en la noche estaba tan emocionado","Tan emocionado. ¿No?","",566.41,567.46,1.05000000000007,"initial","medial","n","o","o","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",567.265,2730
"CA1HA_87","n","o","",567.3,567.39,0.0900000000000318,"emocionado","no","",567.23,567.39,0.159999999999968,"Recuerdo, recuerdo, recuerdo, en la noche estaba tan emocionado","Tan emocionado. ¿No?","",566.41,567.46,1.05000000000007,"final","medial","o","n","","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","blank","blank","blank","blank","blank","blank","blank","blank",567.345,2731
"CA1HA_87","","i","a",568.18,568.31,0.129999999999995,"","y","había",568.18,568.31,0.129999999999995,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"both","initial","i","","a","blank","blank","blank","blank","blank","blank","blank","blank","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",568.245,2732
"CA1HA_87","i","a","β",568.31,568.39,0.0800000000000409,"y","había","un",568.31,568.5,0.190000000000055,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","a","i","B","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",568.35,2733
"CA1HA_87","a","β","i",568.39,568.44,0.0500000000000682,"y","había","un",568.31,568.5,0.190000000000055,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","B","a","i","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded",568.415,2734
"CA1HA_87","β","i","a",568.44,568.47,0.0299999999999727,"y","había","un",568.31,568.5,0.190000000000055,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","i","B","a","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded",568.455,2735
"CA1HA_87","i","a","u",568.47,568.5,0.0299999999999727,"y","había","un",568.31,568.5,0.190000000000055,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","a","i","u","i","i","vowel","high","front","FRONT","voiced","unrounded","a","a","vowel","low","central","CENTRAL","voiced","unrounded","u","u","vowel","high","back","BACK","voiced","rounded",568.485,2736
"CA1HA_87","a","u","n",568.5,568.53,0.0299999999999727,"había","un","problema",568.5,568.58,0.0800000000000409,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","u","a","n","a","a","vowel","low","central","CENTRAL","voiced","unrounded","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",568.515,2737
"CA1HA_87","u","n","p",568.53,568.58,0.0500000000000682,"había","un","problema",568.5,568.58,0.0800000000000409,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","n","u","p","u","u","vowel","high","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",568.555,2738
"CA1HA_87","n","p","ɾ",568.58,568.62,0.0399999999999636,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","p","n","R","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp",568.6,2739
"CA1HA_87","p","ɾ","o",568.62,568.64,0.0199999999999818,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","R","p","o","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",568.63,2740
"CA1HA_87","ɾ","o","β",568.64,568.73,0.0900000000000318,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","o","R","B","R","R","consonant","tap","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",568.685,2741
"CA1HA_87","o","β","l",568.73,568.77,0.0399999999999636,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","B","o","l","o","o","vowel","mid","back","BACK","voiced","rounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",568.75,2742
"CA1HA_87","β","l","e",568.77,568.8,0.0299999999999727,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","l","B","e","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",568.785,2743
"CA1HA_87","l","e","m",568.8,568.88,0.0800000000000409,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","e","l","m","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",568.84,2744
"CA1HA_87","e","m","a",568.88,568.93,0.0499999999999545,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","m","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",568.905,2745
"CA1HA_87","m","a","c",568.93,569,0.07000000000005,"un","problema","que",568.58,569,0.419999999999959,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","a","m","c","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","q","k","consonant","stop","velar","DORSAL","unvoiced","NotAp",568.965,2746
"CA1HA_87","a","c","e",569,569.04,0.0399999999999636,"problema","que","estaba",569,569.07,0.07000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","c","a","e","a","a","vowel","low","central","CENTRAL","voiced","unrounded","q","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",569.02,2747
"CA1HA_87","c","e","e",569.04,569.07,0.0300000000000864,"problema","que","estaba",569,569.07,0.07000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","e","c","e","q","k","consonant","stop","velar","DORSAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded",569.055,2748
"CA1HA_87","e","e","s",569.07,569.1,0.0299999999999727,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","e","e","s","e","e","vowel","mid","front","FRONT","voiced","unrounded","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",569.085,2749
"CA1HA_87","e","s","t̪",569.1,569.13,0.0299999999999727,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","s","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",569.115,2750
"CA1HA_87","s","t̪","a",569.13,569.18,0.0499999999999545,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","t","s","a","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",569.155,2751
"CA1HA_87","t̪","a","β",569.18,569.23,0.0500000000000682,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","a","t","B","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp",569.205,2752
"CA1HA_87","a","β","a",569.23,569.27,0.0399999999999636,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","B","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",569.25,2753
"CA1HA_87","β","a","s",569.27,569.32,0.0500000000000682,"que","estaba","solo",569.07,569.32,0.25,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","a","B","s","B","b","consonant","approximant","bilabial","LABIAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",569.295,2754
"CA1HA_87","a","s","o",569.32,569.45,0.129999999999995,"estaba","solo","",569.32,569.69,0.370000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"initial","medial","s","a","o","a","a","vowel","low","central","CENTRAL","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",569.385,2755
"CA1HA_87","s","o","l",569.45,569.58,0.129999999999995,"estaba","solo","",569.32,569.69,0.370000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","o","s","l","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",569.515,2756
"CA1HA_87","o","l","o",569.58,569.66,0.0799999999999272,"estaba","solo","",569.32,569.69,0.370000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"medial","medial","l","o","o","o","o","vowel","mid","back","BACK","voiced","rounded","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",569.62,2757
"CA1HA_87","l","o","",569.66,569.69,0.0300000000000864,"estaba","solo","",569.32,569.69,0.370000000000005,"","Y había un problema que estaba solo.","",568.18,569.83,1.65000000000009,"final","medial","o","l","","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","blank","blank","blank","blank","blank","blank","blank","blank",569.675,2758
"CA1HA_87","","e","n",570.25,570.31,0.0599999999999454,"","en","la",570.25,570.34,0.0900000000000318,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","initial","e","","n","blank","blank","blank","blank","blank","blank","blank","blank","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",570.28,2759
"CA1HA_87","e","n","l",570.31,570.34,0.0300000000000864,"","en","la",570.25,570.34,0.0900000000000318,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","initial","n","e","l","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp",570.325,2760
"CA1HA_87","n","l","a",570.34,570.39,0.0499999999999545,"en","la","mente",570.34,570.44,0.100000000000023,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","l","n","a","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",570.365,2761
"CA1HA_87","l","a","m",570.39,570.44,0.0500000000000682,"en","la","mente",570.34,570.44,0.100000000000023,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","a","l","m","l","l","consonant","lateral","alveolar","CORONAL","voiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",570.415,2762
"CA1HA_87","a","m","e",570.44,570.56,0.119999999999891,"la","mente","",570.44,571.21,0.769999999999982,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","m","a","e","a","a","vowel","low","central","CENTRAL","voiced","unrounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",570.5,2763
"CA1HA_87","m","e","n",570.56,570.59,0.0300000000000864,"la","mente","",570.44,571.21,0.769999999999982,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","e","m","n","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",570.575,2764
"CA1HA_87","e","n","t̪",570.59,570.78,0.189999999999941,"la","mente","",570.44,571.21,0.769999999999982,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","n","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",570.685,2765
"CA1HA_87","n","t̪","e",570.78,570.84,0.0600000000000591,"la","mente","",570.44,571.21,0.769999999999982,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","t","n","e","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",570.81,2766
"CA1HA_87","t̪","e","",570.84,571.21,0.370000000000005,"la","mente","",570.44,571.21,0.769999999999982,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","e","t","","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","blank","blank","blank","blank","blank","blank","blank","blank",571.025,2767
"CA1HA_87","","e","s",571.46,571.53,0.0699999999999363,"","esa","parte",571.46,571.66,0.199999999999932,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","e","","s","blank","blank","blank","blank","blank","blank","blank","blank","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",571.495,2768
"CA1HA_87","e","s","a",571.53,571.62,0.0900000000000318,"","esa","parte",571.46,571.66,0.199999999999932,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","s","e","a","e","e","vowel","mid","front","FRONT","voiced","unrounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",571.575,2769
"CA1HA_87","s","a","p",571.62,571.66,0.0399999999999636,"","esa","parte",571.46,571.66,0.199999999999932,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","a","s","p","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp",571.64,2770
"CA1HA_87","a","p","a",571.66,571.75,0.0900000000000318,"esa","parte","no",571.66,571.95,0.290000000000077,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","p","a","a","a","a","vowel","low","central","CENTRAL","voiced","unrounded","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded",571.705,2771
"CA1HA_87","p","a","r",571.75,571.8,0.0499999999999545,"esa","parte","no",571.66,571.95,0.290000000000077,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","a","p","r","p","p","consonant","stop","bilabial","LABIAL","unvoiced","NotAp","a","a","vowel","low","central","CENTRAL","voiced","unrounded","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp",571.775,2772
"CA1HA_87","a","r","t̪",571.8,571.87,0.07000000000005,"esa","parte","no",571.66,571.95,0.290000000000077,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","r","a","t","a","a","vowel","low","central","CENTRAL","voiced","unrounded","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",571.835,2773
"CA1HA_87","r","t̪","e",571.87,571.92,0.0499999999999545,"esa","parte","no",571.66,571.95,0.290000000000077,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","t","r","e","r","r","consonant","trill","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",571.895,2774
"CA1HA_87","t̪","e","n",571.92,571.95,0.0300000000000864,"esa","parte","no",571.66,571.95,0.290000000000077,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","e","t","n","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",571.935,2775
"CA1HA_87","e","n","o",571.95,571.99,0.0399999999999636,"parte","no","me",571.95,572.02,0.0699999999999363,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","n","e","o","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",571.97,2776
"CA1HA_87","n","o","m",571.99,572.02,0.0299999999999727,"parte","no","me",571.95,572.02,0.0699999999999363,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","o","n","m","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",572.005,2777
"CA1HA_87","o","m","e",572.02,572.07,0.0500000000000682,"no","me","gustó",572.02,572.1,0.0800000000000409,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","m","o","e","o","o","vowel","mid","back","BACK","voiced","rounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded",572.045,2778
"CA1HA_87","m","e","ɡ",572.07,572.1,0.0299999999999727,"no","me","gustó",572.02,572.1,0.0800000000000409,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","e","m","ɡ","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","e","e","vowel","mid","front","FRONT","voiced","unrounded","ɡ","ɡ","consonant","stop","velar","DORSAL","voiced","NotAp",572.085,2779
"CA1HA_87","e","ɡ","u",572.1,572.11,0.00999999999999091,"me","gustó","mucho",572.1,572.34,0.240000000000009,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","ɡ","e","u","e","e","vowel","mid","front","FRONT","voiced","unrounded","ɡ","ɡ","consonant","stop","velar","DORSAL","voiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded",572.105,2780
"CA1HA_87","ɡ","u","s",572.11,572.19,0.0800000000000409,"me","gustó","mucho",572.1,572.34,0.240000000000009,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","u","ɡ","s","ɡ","ɡ","consonant","stop","velar","DORSAL","voiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp",572.15,2781
"CA1HA_87","u","s","t̪",572.19,572.23,0.0399999999999636,"me","gustó","mucho",572.1,572.34,0.240000000000009,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","s","u","t","u","u","vowel","high","back","BACK","voiced","rounded","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",572.21,2782
"CA1HA_87","s","t̪","o",572.23,572.3,0.0699999999999363,"me","gustó","mucho",572.1,572.34,0.240000000000009,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","t","s","o","s","s","consonant","fricative","alveolar","CORONAL","unvoiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",572.265,2783
"CA1HA_87","t̪","o","m",572.3,572.34,0.0400000000000773,"me","gustó","mucho",572.1,572.34,0.240000000000009,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","o","t","m","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp",572.32,2784
"CA1HA_87","o","m","u",572.34,572.45,0.110000000000014,"gustó","mucho","",572.34,572.57,0.230000000000018,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"initial","medial","m","o","u","o","o","vowel","mid","back","BACK","voiced","rounded","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded",572.395,2785
"CA1HA_87","m","u","tʃ",572.45,572.51,0.0599999999999454,"gustó","mucho","",572.34,572.57,0.230000000000018,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","u","m","C","m","m","consonant","nasal","bilabial","LABIAL","voiced","NotAp","u","u","vowel","high","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp",572.48,2786
"CA1HA_87","u","tʃ","o",572.51,572.56,0.0499999999999545,"gustó","mucho","",572.34,572.57,0.230000000000018,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"medial","medial","C","u","o","u","u","vowel","high","back","BACK","voiced","rounded","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",572.535,2787
"CA1HA_87","tʃ","o","",572.56,572.57,0.0100000000001046,"gustó","mucho","",572.34,572.57,0.230000000000018,"","En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono ",570.25,572.59,2.34000000000003,"final","medial","o","C","","C","C","consonant","affricate","palatal","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","blank","blank","blank","blank","blank","blank","blank","blank",572.565,2788
"CA1HA_87","","e","n",572.59,572.64,0.0499999999999545,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"initial","initial","e","","n","blank","blank","blank","blank","blank","blank","blank","blank","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",572.615,2789
"CA1HA_87","e","n","t̪",572.64,572.67,0.0299999999999727,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","n","e","t","e","e","vowel","mid","front","FRONT","voiced","unrounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp",572.655,2790
"CA1HA_87","n","t̪","o",572.67,572.71,0.0400000000000773,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","t","n","o","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded",572.69,2791
"CA1HA_87","t̪","o","n",572.71,572.74,0.0299999999999727,"","entonces","llamé",572.59,572.86,0.269999999999982,"En la mente. Esa parte no me gustó mucho.","Entonces llamé a Caracas por teléfono","a hablar con mi abuela, ¿no?",572.59,574.197196981371,1.60719698137098,"medial","initial","o","t","n","t","t","consonant","stop","dental","CORONAL","unvoiced","NotAp","o","o","vowel","mid","back","BACK","voiced","rounded","n","n","consonant","nasal","alveolar","CORONAL","voiced","NotAp",572.725,2792
