speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,type,prevManner,manner,follManner,prevMannerMaj,mannerMaj,follMannerMaj,prevPlaceMaj,placeMaj,follPlaceMaj,prevVoicing,voicing,follVoicing,mid,wordMid
CA1HA_87,l,a,e,310.3916,310.4216,0.03000000000002956,en,la,técnico,310.3616,310.4216,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,a,l,e,vowel,liquid,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,vowel,voiced,voiced,voiced,310.4066,310.39160000000004
CA1HA_87,a,e,s,310.4216,310.4516,0.029999999999972715,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,e,a,s,vowel,vowel,vowel,fricative,vowel,vowel,obstruent,vowel,vowel,coronal,voiced,voiced,voiceless,310.4366,310.5766
CA1HA_87,e,s,k,310.4516,310.5316,0.08000000000004093,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,s,e,k,semivowel,vowel,fricative,stop,vowel,obstruent,obstruent,vowel,coronal,dorsal,voiced,voiceless,voiceless,310.4916,310.5766
CA1HA_87,s,k,a,310.5316,310.5816,0.049999999999954525,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,k,s,a,semivowel,fricative,stop,vowel,obstruent,obstruent,vowel,coronal,dorsal,vowel,voiceless,voiceless,voiced,310.5566,310.5766
CA1HA_87,k,a,l,310.5816,310.6516,0.06999999999999318,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,a,k,l,vowel,stop,vowel,liquid,obstruent,vowel,sonorant,dorsal,vowel,coronal,voiceless,voiced,voiced,310.61659999999995,310.5766
CA1HA_87,a,l,a,310.6516,310.7016,0.05000000000001137,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,l,a,a,semivowel,vowel,liquid,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,310.6766,310.5766
CA1HA_87,l,a,d̪,310.7016,310.7316,0.03000000000002956,la,escala,técnico,310.4216,310.7316,0.3100000000000023,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,a,l,d̪,vowel,liquid,vowel,numeric,sonorant,vowel,numeric,coronal,vowel,numeric,voiced,voiced,numeric,310.71659999999997,310.5766
CA1HA_87,a,d̪,e,310.7316,310.7916,0.060000000000002274,escala,de,técnico,310.7316,310.8316,0.0999999999999659,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,d̪,a,e,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,310.76160000000004,310.7816
CA1HA_87,d̪,e,m,310.7916,310.8316,0.03999999999996362,escala,de,técnico,310.7316,310.8316,0.0999999999999659,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,e,d̪,m,vowel,numeric,vowel,nasal,numeric,vowel,sonorant,numeric,vowel,labial,numeric,voiced,voiced,310.8116,310.7816
CA1HA_87,e,m,i,310.8316,310.9016,0.06999999999999318,de,milán,técnico,310.8316,311.1616,0.3300000000000409,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,m,e,i,semivowel,vowel,nasal,vowel,vowel,sonorant,vowel,vowel,labial,vowel,voiced,voiced,voiced,310.86659999999995,310.9966
CA1HA_87,m,i,l,310.9016,310.9616,0.060000000000002274,de,milán,técnico,310.8316,311.1616,0.3300000000000409,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,i,m,l,vowel,nasal,vowel,liquid,sonorant,vowel,sonorant,labial,vowel,coronal,voiced,voiced,voiced,310.9316,310.9966
CA1HA_87,i,l,a,310.9616,311.0216,0.060000000000002274,de,milán,técnico,310.8316,311.1616,0.3300000000000409,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,l,i,a,semivowel,vowel,liquid,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,310.99159999999995,310.9966
CA1HA_87,l,a,n,311.0216,311.1216,0.10000000000002274,de,milán,técnico,310.8316,311.1616,0.3300000000000409,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,a,l,n,vowel,liquid,vowel,nasal,sonorant,vowel,sonorant,coronal,vowel,coronal,voiced,voiced,voiced,311.0716,310.9966
CA1HA_87,a,n,e,311.1216,311.1616,0.040000000000020464,de,milán,técnico,310.8316,311.1616,0.3300000000000409,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,n,a,e,semivowel,vowel,nasal,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,311.14160000000004,310.9966
CA1HA_87,n,e,s,311.1616,311.1916,0.029999999999972715,milán,es,técnico,311.1616,311.2216,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,e,n,s,vowel,nasal,vowel,fricative,sonorant,vowel,obstruent,coronal,vowel,coronal,voiced,voiced,voiceless,311.1766,311.1916
CA1HA_87,e,s,u,311.1916,311.2216,0.03000000000002956,milán,es,técnico,311.1616,311.2216,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,e,u,semivowel,vowel,fricative,vowel,vowel,obstruent,vowel,vowel,coronal,vowel,voiced,voiceless,voiced,311.2066,311.1916
CA1HA_87,s,u,n,311.2216,311.2516,0.029999999999972715,es,uno,técnico,311.2216,311.3116,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,u,s,n,vowel,fricative,vowel,nasal,obstruent,vowel,sonorant,coronal,vowel,coronal,voiceless,voiced,voiced,311.2366,311.26660000000004
CA1HA_87,u,n,o,311.2516,311.2816,0.03000000000002956,es,uno,técnico,311.2216,311.3116,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,n,u,o,semivowel,vowel,nasal,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,311.26660000000004,311.26660000000004
CA1HA_87,n,o,d̪,311.2816,311.3116,0.029999999999972715,es,uno,técnico,311.2216,311.3116,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,o,n,d̪,vowel,nasal,vowel,numeric,sonorant,vowel,numeric,coronal,vowel,numeric,voiced,voiced,numeric,311.2966,311.26660000000004
CA1HA_87,o,d̪,e,311.3116,311.3416,0.03000000000002956,uno,de,técnico,311.3116,311.3716,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,d̪,o,e,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,311.3266,311.34159999999997
CA1HA_87,d̪,e,l,311.3416,311.3716,0.029999999999972715,uno,de,técnico,311.3116,311.3716,0.060000000000002274,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,e,d̪,l,vowel,numeric,vowel,liquid,numeric,vowel,sonorant,numeric,vowel,coronal,numeric,voiced,voiced,311.3566,311.34159999999997
CA1HA_87,e,l,o,311.3716,311.4016,0.029999999999972715,de,los,técnico,311.3716,311.5116,0.13999999999998636,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,l,e,o,semivowel,vowel,liquid,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,311.3866,311.4416
CA1HA_87,l,o,s,311.4016,311.4416,0.040000000000020464,de,los,técnico,311.3716,311.5116,0.13999999999998636,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,o,l,s,vowel,liquid,vowel,fricative,sonorant,vowel,obstruent,coronal,vowel,coronal,voiced,voiced,voiceless,311.4216,311.4416
CA1HA_87,o,s,t̪,311.4416,311.5116,0.06999999999999318,de,los,técnico,311.3716,311.5116,0.13999999999998636,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,o,t̪,semivowel,vowel,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,voiced,voiceless,numeric,311.47659999999996,311.4416
CA1HA_87,s,t̪,e,311.5116,311.5616,0.05000000000001137,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,t̪,s,e,numeric,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,vowel,voiceless,numeric,voiced,311.5366,311.71659999999997
CA1HA_87,t̪,e,a,311.5616,311.5916,0.03000000000002956,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,e,t̪,a,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,voiced,voiced,311.5766,311.71659999999997
CA1HA_87,e,a,t̪,311.5916,311.6316,0.03999999999996362,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,a,e,t̪,vowel,vowel,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,voiced,voiced,numeric,311.6116,311.71659999999997
CA1HA_87,a,t̪,ɾ,311.6316,311.7016,0.06999999999999318,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,t̪,a,ɾ,numeric,vowel,numeric,numeric,vowel,numeric,numeric,vowel,numeric,numeric,voiced,numeric,numeric,311.6666,311.71659999999997
CA1HA_87,t̪,ɾ,o,311.7016,311.7216,0.020000000000038654,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,ɾ,t̪,o,numeric,numeric,numeric,vowel,numeric,numeric,vowel,numeric,numeric,vowel,numeric,numeric,voiced,311.7116,311.71659999999997
CA1HA_87,ɾ,o,s,311.7216,311.8116,0.08999999999997499,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,o,ɾ,s,vowel,numeric,vowel,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,voiced,voiceless,311.76660000000004,311.71659999999997
CA1HA_87,o,s,m,311.8116,311.9216,0.11000000000001364,los,teatros,técnico,311.5116,311.9216,0.410000000000025,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,o,m,semivowel,vowel,fricative,nasal,vowel,obstruent,sonorant,vowel,coronal,labial,voiced,voiceless,voiced,311.8666,311.71659999999997
CA1HA_87,s,m,a,311.9216,312.0416,0.12000000000000455,teatros,más,técnico,311.9216,312.1416,0.21999999999997044,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,m,s,a,semivowel,fricative,nasal,vowel,obstruent,sonorant,vowel,coronal,labial,vowel,voiceless,voiced,voiced,311.9816,312.0316
CA1HA_87,m,a,s,312.0416,312.0816,0.03999999999996362,teatros,más,técnico,311.9216,312.1416,0.21999999999997044,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,a,m,s,vowel,nasal,vowel,fricative,sonorant,vowel,obstruent,labial,vowel,coronal,voiced,voiced,voiceless,312.0616,312.0316
CA1HA_87,a,s,r,312.0816,312.1416,0.060000000000002274,teatros,más,técnico,311.9216,312.1416,0.21999999999997044,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,a,r,semivowel,vowel,fricative,liquid,vowel,obstruent,sonorant,vowel,coronal,coronal,voiced,voiceless,voiced,312.11159999999995,312.0316
CA1HA_87,s,r,e,312.1416,312.1816,0.040000000000020464,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,r,s,e,semivowel,fricative,liquid,vowel,obstruent,sonorant,vowel,coronal,coronal,vowel,voiceless,voiced,voiced,312.1616,312.4116
CA1HA_87,r,e,k,312.1816,312.2216,0.040000000000020464,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,e,r,k,vowel,liquid,vowel,stop,sonorant,vowel,obstruent,coronal,vowel,dorsal,voiced,voiced,voiceless,312.2016,312.4116
CA1HA_87,e,k,o,312.2216,312.2616,0.03999999999996362,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,k,e,o,semivowel,vowel,stop,vowel,vowel,obstruent,vowel,vowel,dorsal,vowel,voiced,voiceless,voiced,312.2416,312.4116
CA1HA_87,k,o,n,312.2616,312.2916,0.03000000000002956,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,o,k,n,vowel,stop,vowel,nasal,obstruent,vowel,sonorant,dorsal,vowel,coronal,voiceless,voiced,voiced,312.27660000000003,312.4116
CA1HA_87,o,n,o,312.2916,312.3716,0.07999999999998408,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,n,o,o,semivowel,vowel,nasal,vowel,vowel,sonorant,vowel,vowel,coronal,vowel,voiced,voiced,voiced,312.3316,312.4116
CA1HA_87,n,o,θ,312.3716,312.4116,0.040000000000020464,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,o,n,θ,vowel,nasal,vowel,numeric,sonorant,vowel,numeric,coronal,vowel,numeric,voiced,voiced,numeric,312.39160000000004,312.4116
CA1HA_87,o,θ,i,312.4116,312.5216,0.1099999999999568,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,θ,o,i,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,312.46659999999997,312.4116
CA1HA_87,θ,i,ð,312.5216,312.5616,0.040000000000020464,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,i,θ,ð,vowel,numeric,vowel,numeric,numeric,vowel,numeric,numeric,vowel,numeric,numeric,voiced,numeric,312.5416,312.4116
CA1HA_87,i,ð,o,312.5616,312.5916,0.03000000000002956,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,ð,i,o,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,312.5766,312.4116
CA1HA_87,ð,o,s,312.5916,312.6516,0.05999999999994543,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,o,ð,s,vowel,numeric,vowel,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,voiced,voiceless,312.6216,312.4116
CA1HA_87,o,s,d̪,312.6516,312.6816,0.03000000000002956,más,reconocidos,técnico,312.1416,312.6816,0.5400000000000205,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,s,o,d̪,semivowel,vowel,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,voiced,voiceless,numeric,312.6666,312.4116
CA1HA_87,s,d̪,e,312.6816,312.7116,0.029999999999972715,reconocidos,del,técnico,312.6816,312.7716,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,d̪,s,e,numeric,fricative,numeric,vowel,obstruent,numeric,vowel,coronal,numeric,vowel,voiceless,numeric,voiced,312.6966,312.72659999999996
CA1HA_87,d̪,e,l,312.7116,312.7416,0.03000000000002956,reconocidos,del,técnico,312.6816,312.7716,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,e,d̪,l,vowel,numeric,vowel,liquid,numeric,vowel,sonorant,numeric,vowel,coronal,numeric,voiced,voiced,312.72659999999996,312.72659999999996
CA1HA_87,e,l,m,312.7416,312.7716,0.029999999999972715,reconocidos,del,técnico,312.6816,312.7716,0.08999999999997499,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,l,e,m,semivowel,vowel,liquid,nasal,vowel,sonorant,sonorant,vowel,coronal,labial,voiced,voiced,voiced,312.7566,312.72659999999996
CA1HA_87,l,m,u,312.7716,312.8016,0.03000000000002956,del,mundo,técnico,312.7716,313.1416,0.37000000000000455,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,initial,medial,m,l,u,semivowel,liquid,nasal,vowel,sonorant,sonorant,vowel,coronal,labial,vowel,voiced,voiced,voiced,312.7866,312.9566
CA1HA_87,m,u,n,312.8016,312.8716,0.06999999999999318,del,mundo,técnico,312.7716,313.1416,0.37000000000000455,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,u,m,n,vowel,nasal,vowel,nasal,sonorant,vowel,sonorant,labial,vowel,coronal,voiced,voiced,voiced,312.8366,312.9566
CA1HA_87,u,n,d̪,312.8716,313.0416,0.17000000000001592,del,mundo,técnico,312.7716,313.1416,0.37000000000000455,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,n,u,d̪,semivowel,vowel,nasal,numeric,vowel,sonorant,numeric,vowel,coronal,numeric,voiced,voiced,numeric,312.9566,312.9566
CA1HA_87,n,d̪,o,313.0416,313.0716,0.029999999999972715,del,mundo,técnico,312.7716,313.1416,0.37000000000000455,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,medial,medial,d̪,n,o,numeric,nasal,numeric,vowel,sonorant,numeric,vowel,coronal,numeric,vowel,voiced,numeric,voiced,313.0566,312.9566
CA1HA_87,d̪,o,i,313.0716,313.1416,0.06999999999999318,del,mundo,técnico,312.7716,313.1416,0.37000000000000455,Había este otro componente músico,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,310.031630045705,313.22,3.1883699542950126,final,medial,o,d̪,i,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,voiced,voiced,313.10659999999996,312.9566
CA1HA_87,o,i,a,313.88,313.97,0.09000000000003183,mundo,y,de,313.88,313.97,0.09000000000003183,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,both,initial,i,o,a,vowel,vowel,vowel,vowel,vowel,vowel,vowel,vowel,vowel,vowel,voiced,voiced,voiced,313.925,313.925
CA1HA_87,i,a,ð,313.97,314.01,0.03999999999996362,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,initial,medial,a,i,ð,vowel,vowel,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,voiced,voiced,numeric,313.99,314.135
CA1HA_87,a,ð,e,314.01,314.04,0.03000000000002956,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,medial,medial,ð,a,e,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,314.025,314.135
CA1HA_87,ð,e,m,314.04,314.1,0.060000000000002274,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,medial,medial,e,ð,m,vowel,numeric,vowel,nasal,numeric,vowel,sonorant,numeric,vowel,labial,numeric,voiced,voiced,314.07000000000005,314.135
CA1HA_87,e,m,a,314.1,314.17,0.06999999999999318,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,medial,medial,m,e,a,semivowel,vowel,nasal,vowel,vowel,sonorant,vowel,vowel,labial,vowel,voiced,voiced,voiced,314.135,314.135
CA1HA_87,m,a,s,314.17,314.26,0.08999999999997499,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,medial,medial,a,m,s,vowel,nasal,vowel,fricative,sonorant,vowel,obstruent,labial,vowel,coronal,voiced,voiced,voiceless,314.21500000000003,314.135
CA1HA_87,a,s,e,314.26,314.3,0.040000000000020464,y,además,de,313.97,314.3,0.3299999999999841,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,final,medial,s,a,e,semivowel,vowel,fricative,vowel,vowel,obstruent,vowel,vowel,coronal,vowel,voiced,voiceless,voiced,314.28,314.135
CA1HA_87,s,e,ɾ,314.3,314.34,0.03999999999996362,además,era,de,314.3,314.43,0.12999999999999545,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,initial,medial,e,s,ɾ,vowel,fricative,vowel,numeric,obstruent,vowel,numeric,coronal,vowel,numeric,voiceless,voiced,numeric,314.32,314.365
CA1HA_87,e,ɾ,a,314.34,314.36,0.020000000000038654,además,era,de,314.3,314.43,0.12999999999999545,pues en la escala de Milán es uno de los teatros más reconocidos del mundo.,Y además era toda la vivencia de vivir en Europa,que es una vida mucho más tranquila,313.88,316.243751358081,2.3637513580810037,medial,medial,ɾ,e,a,numeric,vowel,numeric,vowel,vowel,numeric,vowel,vowel,numeric,vowel,voiced,numeric,voiced,314.35,314.365
