speaker,previous,segment,following,onset,offset,dur,previousWord,word,followingWord,wordOnset,wordOffset,wordDur,previousText,text,followingText,textOnset,textOffset,textDur,position,wordposition,segments,previous_segs,following_segs,segment_original_segments,segment_source_segments,segment_phonological_segments,segment_type_segments,segment_manner_segments,segment_place_segments,segment_majorplace_segments,segment_voicing_segments,segment_rounding_segments,time,row_index,formant_1,formant_2,formant_3,pitchValue,intensityValue,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,duration_ms,segmentid,is_outlier,F1,F2,gender,context,F1_norm,F2_norm,F1_sc,F2_sc
CA1HA_87,t̪,a,l,542.6583,542.7783,0.1199999999998908,de,italia,estudiar,542.5183,542.8983,0.3799999999999954,yo estaba en Milán y Pavarotti cantaba en Bari,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",540.888334255251,543.133131110431,2.2447968551799704,medial,medial,a,t̪,l,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,542.7183,2501,597.4572134588184,1161.6821581894856,1910.560920329656,--undefined--,78.83359715005045,0,0,0,0,0,0,0,0,0,0,0,0,119.9999999998908,a,False,597.4572134588184,1161.6821581894856,Male,1064,2.1389480504440663,-1.2258471976122671,613.154,1376.123
CA1HA_87,j,a,e,542.8683,542.8983,0.0299999999999727,de,italia,estudiar,542.5183,542.8983,0.3799999999999954,yo estaba en Milán y Pavarotti cantaba en Bari,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",540.888334255251,543.133131110431,2.2447968551799704,final,medial,a,j,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,542.8833,2504,627.5823305140849,1590.070397191099,2533.4094895792377,--undefined--,79.30011475226681,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,627.5823305140849,1590.070397191099,Male,1065,2.4554609865706993,0.5415364054877618,636.025,1747.413
CA1HA_87,a,e,n,544.0853,544.1453,0.0600000000000591,italia,entonces,no,544.0853,544.5153,0.4300000000000636,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,initial,medial,e,a,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,544.1152999999999,2505,211.28796687832397,1334.5921497279046,2229.2179257881708,--undefined--,77.06603715538024,0,0,0,0,0,0,0,0,0,0,0,0,60.0000000000591,e,False,211.28796687832397,1334.5921497279046,Male,1066,-1.9183826431684268,-0.5124796117761498,319.969,1525.987
CA1HA_87,t̪,o,n,544.2753,544.3153,0.0399999999999636,italia,entonces,no,544.0853,544.5153,0.4300000000000636,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,o,t̪,n,o,o,o,vowel,mid,back,BACK,voiced,rounded,544.2953,2508,219.2010144895513,1313.484279350725,1992.2979315326725,--undefined--,75.02460802197902,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,o,False,219.2010144895513,1313.484279350725,Male,1067,-1.8352433169860725,-0.5995634777756724,325.977,1507.692
CA1HA_87,w,e,n,544.5753,544.6253,0.0500000000000682,entonces,bueno,no,544.5153,544.6953,0.1799999999999499,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,e,w,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,544.6003000000001,2515,409.5802828179409,1127.5136384286768,2229.8667843310936,125.0636935256991,82.87450900823673,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000682,e,False,409.5802828179409,1127.5136384286768,Male,1068,0.16499791313802417,-1.366814843475265,470.515,1346.509
CA1HA_87,n,o,a,544.6653,544.6953,0.0299999999999727,entonces,bueno,no,544.5153,544.6953,0.1799999999999499,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,final,medial,o,n,a,o,o,o,vowel,mid,back,BACK,voiced,rounded,544.6803,2517,379.5756860143117,1256.6226883993918,1848.4459966605048,109.7794231040225,81.02541062409158,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,o,False,379.5756860143117,1256.6226883993918,Male,1069,-0.15024876338741044,-0.8341549869351685,447.735,1458.41
CA1HA_87,o,a,θ,544.6953,544.7253,0.0299999999999727,bueno,haciendo,no,544.6953,545.0353,0.3400000000000318,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,initial,medial,a,o,θ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,544.7103,2518,364.1219087079726,1529.7687910934226,1892.816215403162,107.14071408822113,81.17039399248617,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,364.1219087079726,1529.7687910934226,Male,1070,-0.3126156156224766,0.29275256841041275,436.002,1695.149
CA1HA_87,j,e,n,544.8353,544.8653,0.0300000000000864,bueno,haciendo,no,544.6953,545.0353,0.3400000000000318,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,e,j,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,544.8503000000001,2521,256.7442129741073,1398.5840406176176,2210.232836307596,--undefined--,74.18969444033732,0,0,0,0,0,0,0,0,0,0,0,0,30.0000000000864,e,False,256.7442129741073,1398.5840406176176,Male,1071,-1.4407914726286946,-0.24847091967613416,354.48,1581.449
CA1HA_87,d̪,o,spn,545.0053,545.0353,0.0299999999999727,bueno,haciendo,no,544.6953,545.0353,0.3400000000000318,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,final,medial,o,d̪,spn,o,o,o,vowel,mid,back,BACK,voiced,rounded,545.0203,2524,272.82333899723085,1270.7935703572848,2257.5564514351363,104.79548859448951,81.22901440431049,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,o,False,272.82333899723085,1270.7935703572848,Male,1072,-1.2718543236512345,-0.7756907665536379,366.687,1470.692
CA1HA_87,p,a,ɾ,545.4853,545.5153,0.0299999999999727,malabarismos,para,no,545.4153,545.5953,0.1799999999999499,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,a,p,ɾ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,545.5003,2527,425.1125769115209,966.077149296686,1955.0030166274555,--undefined--,75.99055519168826,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,425.1125769115209,966.077149296686,Male,1073,0.3281897108436504,-2.032846675952445,482.307,1206.59
CA1HA_87,ɾ,a,k,545.5353,545.5953,0.0599999999999454,malabarismos,para,no,545.4153,545.5953,0.1799999999999499,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,final,medial,a,ɾ,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,545.5653,2529,521.6698698567623,1532.4789101171234,2267.9001354944035,--undefined--,80.397588450201,0,0,0,0,0,0,0,0,0,0,0,0,59.9999999999454,a,False,521.6698698567623,1532.4789101171234,Male,1074,1.3426797869641995,0.3039335941456227,555.615,1697.498
CA1HA_87,k,o,n,545.6553,545.6853,0.0299999999999727,para,conseguir,no,545.5953,545.9853,0.3900000000001,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,o,k,n,o,o,o,vowel,mid,back,BACK,voiced,rounded,545.6703,2531,464.9753779834078,1686.495519979006,1886.7545303829168,--undefined--,72.77233261447655,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,o,False,464.9753779834078,1686.495519979006,Male,1075,0.7470127211027617,0.9393535382349854,512.572,1830.986
CA1HA_87,s,e,ʝ,545.8053,545.8453,0.0399999999999636,para,conseguir,no,545.5953,545.9853,0.3900000000001,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,e,s,ʝ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,545.8253,2534,279.8281977730742,1757.0221678983726,2271.328084065323,--undefined--,72.06968915898834,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,e,False,279.8281977730742,1757.0221678983726,Male,1076,-1.1982569857810739,1.2303224065792624,372.006,1892.112
CA1HA_87,ʝ,i,ɾ,545.9153,545.9753,0.0599999999999454,para,conseguir,no,545.5953,545.9853,0.3900000000001,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,i,ʝ,ɾ,i,i,i,vowel,high,front,FRONT,voiced,unrounded,545.9453,2536,310.259399951545,1988.3122316185843,2474.0845229973943,103.0177198260443,76.04849461683837,0,0,0,0,0,0,0,0,0,0,0,0,59.9999999999454,i,False,310.259399951545,1988.3122316185843,Male,1077,-0.8785281318250647,2.1845462366539334,395.109,2092.575
CA1HA_87,l,o,s,546.0353,546.0753,0.0399999999999636,conseguir,los,no,545.9853,546.1053,0.1200000000000045,una ciudad que queda totalmente al sur de Italia.,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,543.965334317595,546.900166003744,2.934831686148982,medial,medial,o,l,s,o,o,o,vowel,mid,back,BACK,voiced,rounded,546.0553,2539,307.22157907516294,1578.232830071869,2068.0380967135816,104.06995221018472,75.12105283893322,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,o,False,307.22157907516294,1578.232830071869,Male,1078,-0.910445339092559,0.49269864543187947,392.803,1737.153
CA1HA_87,spn,e,l,547.3702,547.4002,0.0300000000000864,despues,el,tienes,547.3702,547.4502,0.0800000000000409,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,"Y entonces claro, a",546.900166003744,548.62088577211,1.7207197683660524,initial,medial,e,spn,l,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,547.3851999999999,2543,293.6357693668442,1825.682709169916,2237.319951478154,117.33845849019345,80.13510653903948,0,0,0,0,0,0,0,0,0,0,0,0,30.0000000000864,e,False,293.6357693668442,1825.682709169916,Male,1079,-1.0531861793206279,1.513592356067399,382.488,1951.621
CA1HA_87,j,a,ç,547.5902,547.7002,0.1100000000000136,el,viaje,tienes,547.4502,547.8002,0.3500000000000227,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,"Y entonces claro, a",546.900166003744,548.62088577211,1.7207197683660524,medial,medial,a,j,ç,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,547.6451999999999,2547,498.6930687217085,1660.77883831569,2189.385188853996,132.25776176471948,81.54365311022882,0,0,0,0,0,0,0,0,0,0,0,0,110.0000000000136,a,False,498.6930687217085,1660.77883831569,Male,1080,1.1012714373564017,0.8332552905244158,538.171,1808.697
CA1HA_87,e,e,n,547.8002,547.8302,0.0299999999999727,viaje,en,tienes,547.8002,547.9102,0.1100000000000136,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,"Y entonces claro, a",546.900166003744,548.62088577211,1.7207197683660524,initial,medial,e,e,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,547.8152,2550,558.9500681996223,1686.4793195134444,2533.462739250054,127.86060508925718,79.18368615752833,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,e,False,558.9500681996223,1686.4793195134444,Male,1081,1.7343683907042144,0.9392867006456456,583.919,1830.972
CA1HA_87,ɾ,e,n,548.0202,548.1502,0.1299999999999954,en,tren,tienes,547.9102,548.2902,0.3799999999999954,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,"Y entonces claro, a",546.900166003744,548.62088577211,1.7207197683660524,medial,medial,e,ɾ,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,548.0852,2554,314.1746567360945,1704.3514032648818,2366.8825415072024,121.35183068937972,79.90900188924307,0,0,0,0,0,0,0,0,0,0,0,0,129.9999999999954,e,False,314.1746567360945,1704.3514032648818,Male,1082,-0.8373920453396898,1.0130208158705083,398.082,1846.462
CA1HA_87,n,o,i,548.3202,548.4702,0.1499999999999772,tren,no,tienes,548.2902,548.4702,0.1799999999999499,"Entonces, bueno, haciendo malabarismos para conseguir los tickets",despues el viaje en tren no,"Y entonces claro, a",546.900166003744,548.62088577211,1.7207197683660524,final,medial,o,n,i,o,o,o,vowel,mid,back,BACK,voiced,rounded,548.3951999999999,2557,385.9146488082265,1242.3714125207462,1756.308351813534,106.93880305078606,78.87331189227244,0,0,0,0,0,0,0,0,0,0,0,0,149.9999999999772,o,False,385.9146488082265,1242.3714125207462,Male,1083,-0.08364773666878732,-0.8929508851836225,452.548,1446.058
CA1HA_87,i,e,n,549.2912,549.3612,0.07000000000005,y,entonces,ninguna,549.2912,549.6112,0.32000000000005,despues el viaje en tren no,"Y entonces claro, a",haces una escogencia,549.171166713263,550.420217103499,1.2490503902359933,initial,medial,e,i,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,549.3262,2559,311.99215103182263,871.8018717251762,2313.135545081833,101.29107014783838,84.09972440355529,0,0,0,0,0,0,0,0,0,0,0,0,70.00000000005,e,False,311.99215103182263,871.8018717251762,Male,1084,-0.8603227873947303,-2.4217942813907047,396.425,1124.88
CA1HA_87,θ,e,s,549.5412,549.5712,0.0299999999999727,y,entonces,ninguna,549.2912,549.6112,0.32000000000005,despues el viaje en tren no,"Y entonces claro, a",haces una escogencia,549.171166713263,550.420217103499,1.2490503902359933,medial,medial,e,θ,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,549.5562,2565,142.8025025632655,1618.723969615956,2534.8182000767715,100.03299699925601,83.0848219018524,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,e,False,142.8025025632655,1618.723969615956,Male,1085,-2.6379328893164455,0.6597512616937956,267.974,1772.248
CA1HA_87,l,a,ɾ,549.6812,549.7612,0.0800000000000409,entonces,claro,ninguna,549.6112,549.8612,0.25,despues el viaje en tren no,"Y entonces claro, a",haces una escogencia,549.171166713263,550.420217103499,1.2490503902359933,medial,medial,a,l,ɾ,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,549.7212,2569,486.6633999000006,1452.8802539673943,2156.2976263871,--undefined--,79.16415860500322,0,0,0,0,0,0,0,0,0,0,0,0,80.0000000000409,a,False,486.6633999000006,1452.8802539673943,Male,1086,0.9748803666626484,-0.024463282565314923,529.038,1628.509
CA1HA_87,ɾ,o,a,549.7812,549.8612,0.0800000000000409,entonces,claro,ninguna,549.6112,549.8612,0.25,despues el viaje en tren no,"Y entonces claro, a",haces una escogencia,549.171166713263,550.420217103499,1.2490503902359933,final,medial,o,ɾ,a,o,o,o,vowel,mid,back,BACK,voiced,rounded,549.8212000000001,2571,322.0402696807108,1470.606428437207,2239.859673311137,111.30839139200383,80.47514662844146,0,0,0,0,0,0,0,0,0,0,0,0,80.0000000000409,o,False,322.0402696807108,1470.606428437207,Male,1087,-0.7547510968259004,0.04866886078355771,404.054,1643.872
CA1HA_87,o,a,a,550.1612,550.2712,0.1100000000000136,claro,a,ninguna,550.1612,550.2712,0.1100000000000136,despues el viaje en tren no,"Y entonces claro, a",haces una escogencia,549.171166713263,550.420217103499,1.2490503902359933,both,medial,a,o,a,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,550.2162000000001,2572,280.0072699700206,1088.758371076281,1941.9524743090528,--undefined--,74.24197104028627,0,0,0,0,0,0,0,0,0,0,0,0,110.0000000000136,a,False,280.0072699700206,1088.758371076281,Male,1088,-1.1963755435702377,-1.5267058437791372,372.142,1312.919
CA1HA_87,s,u,n,550.6002,550.6502,0.0500000000000682,haces,una,otra,550.6002,550.7302,0.1299999999999954,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,initial,medial,u,s,n,u,u,u,vowel,high,back,BACK,voiced,rounded,550.6252,2577,401.3467689826376,1385.050964070589,1918.316732073477,130.97675732193042,82.18151666837635,0,0,0,0,0,0,0,0,0,0,0,0,50.0000000000682,u,False,401.3467689826376,1385.050964070589,Male,1089,0.07849157246986395,-0.3043037727079039,464.264,1569.72
CA1HA_87,n,a,e,550.7002,550.7302,0.0299999999999727,haces,una,otra,550.6002,550.7302,0.1299999999999954,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,final,medial,a,n,e,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,550.7152,2579,341.66606414115085,1505.8878829719563,2291.4591971345985,142.26353906319576,79.36409732477655,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,341.66606414115085,1505.8878829719563,Male,1090,-0.5485504763570838,0.19422809551782505,418.954,1674.451
CA1HA_87,a,e,s,550.7302,550.7602,0.0300000000000864,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,initial,medial,e,a,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,550.7452000000001,2580,308.8391995638552,1213.664467837786,1671.1502224902165,143.7217686150396,79.61906234605284,0,0,0,0,0,0,0,0,0,0,0,0,30.0000000000864,e,False,308.8391995638552,1213.664467837786,Male,1091,-0.8934496271929078,-1.0113859371028981,394.031,1421.177
CA1HA_87,k,o,ç,550.8602,550.9202,0.0600000000000591,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,o,k,ç,o,o,o,vowel,mid,back,BACK,voiced,rounded,550.8902,2583,367.6467546780317,1116.9613684333292,1951.8245550787276,--undefined--,73.94522204027308,0,0,0,0,0,0,0,0,0,0,0,0,60.0000000000591,o,False,367.6467546780317,1116.9613684333292,Male,1092,-0.27558142434179905,-1.410349906456281,438.679,1337.363
CA1HA_87,ç,e,n,550.9602,551.1002,0.1399999999999863,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,medial,medial,e,ç,n,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,551.0301999999999,2585,473.0340821287255,1999.1847439417757,2636.2102636147847,133.56533983930044,82.50363978312404,0,0,0,0,0,0,0,0,0,0,0,0,139.9999999999863,e,False,473.0340821287255,1999.1847439417757,Male,1093,0.831682404069669,2.2294025101344923,518.69,2101.998
CA1HA_87,j,a,d̪,551.3902,551.4202,0.0299999999999727,una,escogencia,otra,550.7302,551.4202,0.6900000000000546,"Y entonces claro, a",haces una escogencia,de que es lo que más quieres,550.420217103499,551.657266298398,1.2370491948989866,final,medial,a,j,d̪,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,551.4052,2589,302.0556382046413,1447.0902541949745,2391.5183902730178,116.32635028258491,78.83541869838739,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,302.0556382046413,1447.0902541949745,Male,1094,-0.9647218788246935,-0.048350844659869004,388.881,1623.49
CA1HA_87,c,e,e,551.9773,552.0073,0.0299999999999727,de,que,claro,551.8773,552.0073,0.1299999999999954,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,e,c,e,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,551.9923,2593,247.6254367429032,1576.5527883322875,2200.432727563108,--undefined--,74.25097239078345,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,e,False,247.6254367429032,1576.5527883322875,Male,1095,-1.53659892238981,0.4857673668562111,347.557,1735.697
CA1HA_87,e,e,s,552.0073,552.0373,0.0299999999999727,que,es,claro,552.0073,552.0673,0.0600000000000591,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,initial,medial,e,e,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.0223,2594,259.62563296972115,1436.7914659181783,2445.1653827861423,--undefined--,78.25031967583769,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,e,False,259.62563296972115,1436.7914659181783,Male,1096,-1.4105175088345425,-0.09084012862020606,356.668,1614.564
CA1HA_87,l,o,c,552.1073,552.1573,0.0499999999999545,es,lo,claro,552.0673,552.1573,0.0899999999999181,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,o,l,c,o,o,o,vowel,mid,back,BACK,voiced,rounded,552.1323,2597,338.31518569161784,1368.0016006904975,2265.9491957895084,120.57098973406492,81.24353779011764,0,0,0,0,0,0,0,0,0,0,0,0,49.9999999999545,o,False,338.31518569161784,1368.0016006904975,Male,1097,-0.5837568582848094,-0.3746436245943475,416.41,1554.943
CA1HA_87,c,e,m,552.2073,552.2473,0.0399999999999636,lo,que,claro,552.1573,552.2473,0.0900000000000318,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,final,medial,e,c,m,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.2273,2599,342.7594217393301,1169.7969566738964,2163.7637871235875,120.77266263981404,78.6562694796442,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,e,False,342.7594217393301,1169.7969566738964,Male,1098,-0.5370629915781466,-1.1923683098229256,419.784,1383.156
CA1HA_87,m,a,s,552.3073,552.3373,0.0299999999999727,que,más,claro,552.2473,552.3873,0.1399999999999863,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,a,m,s,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,552.3223,2601,275.2706675222773,1321.488045462795,2311.336273095882,118.45028838693102,82.53100576406769,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,275.2706675222773,1321.488045462795,Male,1099,-1.246141190795756,-0.5665426716431611,368.545,1514.629
CA1HA_87,j,e,ɾ,552.6273,552.7073,0.0800000000000409,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,e,j,ɾ,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.6673000000001,2605,371.84501265081695,1508.3159787935106,2258.80626932724,--undefined--,78.63032581949534,0,0,0,0,0,0,0,0,0,0,0,0,80.0000000000409,e,False,371.84501265081695,1508.3159787935106,Male,1100,-0.23147195399034676,0.20424558981638952,441.866,1676.555
CA1HA_87,ɾ,e,s,552.7273,552.8073,0.0800000000000409,más,quieres,claro,552.3873,552.8573,0.4700000000000273,haces una escogencia,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",551.657266298398,552.915051306748,1.2577850083499698,medial,medial,e,ɾ,s,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,552.7673,2607,265.90563530334225,1761.3638535161012,2084.2532009438887,--undefined--,77.39003956763806,0,0,0,0,0,0,0,0,0,0,0,0,80.0000000000409,e,False,265.90563530334225,1761.3638535161012,Male,1101,-1.344535956834265,1.2482347189911818,361.435,1895.875
CA1HA_87,spn,a,l,553.0351,553.0651,0.0299999999999727,sy,a,profesionalmente,553.0351,553.0651,0.0299999999999727,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,both,medial,a,spn,l,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,553.0501,2610,440.6298765727184,2015.5470365523397,2645.537143650673,111.43880108553167,82.3236742255509,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,a,False,440.6298765727184,2015.5470365523397,Male,1102,0.4912239678562322,2.296907742622742,494.088,2116.179
CA1HA_87,l,o,m,553.0951,553.1251,0.0299999999999727,a,lo,profesionalmente,553.0651,553.1251,0.0599999999999454,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,o,l,m,o,o,o,vowel,mid,back,BACK,voiced,rounded,553.1101,2612,312.5850707150669,1562.722476179208,2354.899498507654,114.78008569729431,82.27773050822853,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,o,False,312.5850707150669,1562.722476179208,Male,1103,-0.8540932099465622,0.4287082212034849,396.875,1723.71
CA1HA_87,m,e,x,553.2251,553.2651,0.0399999999999636,lo,mejor,profesionalmente,553.1251,553.4351,0.3100000000000591,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,medial,medial,e,m,x,e,e,e,vowel,mid,front,FRONT,voiced,unrounded,553.2451,2614,451.38541056172585,1722.354513009446,2604.766737723044,100.33430574977892,79.02549875626315,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,e,False,451.38541056172585,1722.354513009446,Male,1104,0.6042281973908494,1.0872954996048423,502.254,1862.066
CA1HA_87,spn,u,n,553.6251,553.6551,0.0299999999999727,comprarte,una,profesionalmente,553.6251,553.7351,0.1100000000000136,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,initial,medial,u,spn,n,u,u,u,vowel,high,back,BACK,voiced,rounded,553.6401,2619,499.8430053022453,1485.2018870322418,2256.35840768206,82.98536468257699,77.2110052988766,0,0,0,0,0,0,0,0,0,0,0,0,29.9999999999727,u,False,499.8430053022453,1485.2018870322418,Male,1105,1.1133533755874592,0.10888473940036743,539.044,1656.522
CA1HA_87,n,a,k,553.6951,553.7351,0.0399999999999636,comprarte,una,profesionalmente,553.6251,553.7351,0.1100000000000136,de que es lo que más quieres,"sy a lo mejor comprarte una camisa, que hay cosas bellísimas en Italia.",O ir a ver.,552.915051306748,555.797475284215,2.882423977467056,final,medial,a,n,k,a,a,a,vowel,low,central,CENTRAL,voiced,unrounded,553.7151,2621,279.42621243799675,1314.0027749680798,2094.0416654973683,83.97527882816766,81.92801872747094,0,0,0,0,0,0,0,0,0,0,0,0,39.9999999999636,a,False,279.42621243799675,1314.0027749680798,Male,1106,-1.2024804899902621,-0.5974243418962006,371.7,1508.142
